customer_id,plan_type,contract_type,subscription_date,total_users,unsubscribed_date,churned,payment_value_mean,payment_value_sum,payment_value_std,payment_value_min,payment_value_max,payment_delay_days_mean,payment_delay_days_max,is_dunning_sum,is_dunning_mean,is_on_time_sum,is_on_time_mean,payment_consistency_score,dunning_event_count,dunning_event_ratio,monthly_usage_hrs_mean,monthly_usage_hrs_std,monthly_usage_hrs_max,monthly_usage_hrs_min,feature_adoption_pct_mean,feature_adoption_pct_std,feature_adoption_pct_max,last_login_date_max,days_since_last_login,usage_trend,avg_monthly_usage_hours,avg_nps_score,nps_std,nps_min,nps_max,recent_nps_score,nps_trend,detractor_ratio,nps_normalized,total_tickets,tickets_account,tickets_billing,tickets_feature request,tickets_onboarding,tickets_technical,priority_critical,priority_high,priority_low,priority_medium,resolved_tickets,open_tickets,critical_high_tickets,critical_ticket_ratio,resolution_rate,unresolved_ratio,tenure_days,tenure_months,tenure_years,months_to_renewal,inactive_flag,mrr_current,mrr_6mo_avg,contract_factor,annual_value,payment_health_score,engagement_health_score,satisfaction_health_score,revenue_at_risk,payment_trend,usage_per_user,usage_segment,feature_adoption_trend,engagement_velocity,churn_risk_score,support_burden_ratio,starter_monthly_usage_per_user,starter_engagement_to_cost,professional_expansion_potential,professional_revenue_quality,enterprise_account_health,enterprise_strategic_risk,total_users_change,nps_deterioration_risk,cost_per_user,roi_indicator
C-1487,Professional,Monthly,2020-12-31,17,2024-01-12,1,395.74000000000007,5540.360000000001,0.0,395.74,395.74,2.142857142857143,9,0,0.0,9,0.6428571428571429,0.6428571428571429,0.0,0.0,31.2,,31.2,31.2,50.8,,50.8,2024-12-01,31,0.0,31.2,5.0,1.4142135623730951,4.0,6.0,5.0,0.0,1.0,0.5454545454545454,12.0,1.0,6.0,0.0,1.0,4.0,4.0,2.0,3.0,3.0,8.0,4.0,6.0,0.5,0.6666666666666666,0.3333333333333333,1462,48.733333333333334,4.005479452054795,0,1,395.74000000000007,395.74000000000007,1.0,4748.880000000001,0.8071428571428572,1.0,0.5416666666666666,2076.2216428571433,0.0,1.8352941176470587,light_user,0.0,0.0,0.8179166666666666,0.24623803009575923,0.0,0.0,0.9411764705882353,0.32142857142857145,0.0,0.0,16,0.0,23.278823529411767,0.0788396421893162
C-1488,Starter,Annual,2023-11-30,4,2024-08-10,1,1473.36,5893.44,0.0,1473.36,1473.36,0.0,0,0,0.0,4,1.0,1.0,0.0,0.0,19.4,,19.4,19.4,76.1,,76.1,2024-10-08,85,0.0,19.4,0.5,0.7071067811865476,0.0,1.0,1.0,0.5,1.0,0.13636363636363635,14.0,1.0,7.0,0.0,0.0,6.0,0.0,4.0,5.0,5.0,13.0,1.0,4.0,0.2857142857142857,0.9285714285714286,0.07142857142857142,398,13.266666666666667,1.0904109589041096,10,1,1473.36,1473.36,0.7,5893.44,1.0,1.0,0.47889610389610393,5926.925454545454,0.0,4.85,light_user,0.0,0.0,0.869724025974026,1.0552763819095476,4.85,0.0006787207471357985,0.0,0.0,0.0,0.0,3,0.0,368.34,0.01316718249443449
C-1489,Professional,Monthly,2022-11-30,16,,0,498.37999999999994,5980.5599999999995,0.0,498.38,498.38,2.6666666666666665,12,0,0.0,8,0.6666666666666666,0.6666666666666666,0.0,0.0,133.6,,133.6,133.6,92.3,,92.3,2024-10-07,86,0.0,133.6,8.0,1.4142135623730951,8.0,8.0,8.0,0.0,0.0,0.8181818181818182,14.0,3.0,5.0,0.0,0.0,6.0,0.0,2.0,2.0,10.0,10.0,4.0,2.0,0.14285714285714285,0.7142857142857143,0.2857142857142857,763,25.433333333333334,2.0904109589041098,0,1,498.37999999999994,498.37999999999994,1.0,5980.5599999999995,0.8155555555555556,1.0,0.801948051948052,3911.4847290043285,0.0,8.35,power_user,0.0,0.0,0.8859314574314575,0.5504587155963303,0.0,0.0,0.9375,0.5454545454545454,0.0,0.0,15,0.0,31.148749999999996,0.2680685420763273
C-1490,Professional,Monthly,2024-11-30,8,,0,669.65,30803.899999999998,0.0,669.65,669.65,1.2826086956521738,14,0,0.0,41,0.8913043478260869,0.8913043478260869,0.0,0.0,115.0,,115.0,115.0,90.9,,90.9,2024-10-05,88,0.0,115.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,12.0,2.0,5.0,2.0,1.0,2.0,0.0,1.0,4.0,7.0,10.0,2.0,1.0,0.08333333333333333,0.8333333333333334,0.16666666666666666,32,1.0666666666666667,0.08767123287671233,0,1,669.65,669.65,1.0,8035.799999999999,0.9371014492753623,1.0,0.4829545454545454,3636.8215069169955,0.0,14.375,regular_user,0.0,0.0,0.8487241436100131,11.25,0.0,0.0,0.875,0.08102766798418973,0.0,0.0,7,0.0,83.70625,0.17173150153065034
C-1491,Starter,Monthly,2024-10-31,1,2024-09-11,1,110.52000000000001,2099.88,0.0,110.52,110.52,0.0,0,0,0.0,19,1.0,1.0,0.0,0.0,10.4,,10.4,10.4,44.4,,44.4,2024-11-09,53,0.0,10.4,6.0,1.4142135623730951,5.0,7.0,5.0,-1.0,0.5,0.6363636363636364,8.0,1.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,3.0,8.0,0.0,4.0,0.5,1.0,0.0,62,2.066666666666667,0.16986301369863013,0,1,110.52000000000001,110.52000000000001,1.0,1326.2400000000002,1.0,1.0,0.6931818181818181,919.3254545454545,0.0,10.4,light_user,0.0,0.0,0.9232954545454546,3.8709677419354835,10.4,0.009048136083966702,0.0,0.0,0.0,0.0,0,1.0,110.52000000000001,0.09410061527325371
C-1492,Professional,Monthly,2021-03-31,5,2024-06-10,1,407.68,3261.44,0.0,407.68,407.68,4.5,13,0,0.0,3,0.375,0.375,0.0,0.0,31.2,,31.2,31.2,34.9,,34.9,2024-10-06,87,0.0,31.2,3.0,1.4142135623730951,3.0,3.0,3.0,0.0,1.0,0.36363636363636365,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.5,1.0,0.0,1372,45.733333333333334,3.758904109589041,0,1,407.68,407.68,1.0,4892.16,0.6575,1.0,0.5568181818181819,1791.0586909090912,0.0,6.24,light_user,0.0,0.0,0.7693295454545455,0.043731778425655975,0.0,0.0,0.8,0.13636363636363635,0.0,0.0,4,0.0,81.536,0.07653061224489796
C-1493,Professional,Monthly,2022-10-31,16,,0,574.12,17797.72,0.0,574.12,574.12,0.9032258064516129,10,0,0.0,26,0.8387096774193549,0.8387096774193549,0.0,0.0,89.1,,89.1,89.1,66.2,,66.2,2024-11-21,41,0.0,89.1,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,1.0,0.18181818181818182,13.0,3.0,2.0,1.0,1.0,6.0,0.0,2.0,4.0,7.0,8.0,5.0,2.0,0.15384615384615385,0.6153846153846154,0.38461538461538464,793,26.433333333333334,2.1726027397260275,0,1,574.12,574.12,1.0,6889.4400000000005,0.9133333333333333,1.0,0.4562937062937063,2871.1620755244753,0.0,5.56875,regular_user,0.0,0.0,0.8337400932400932,0.4918032786885246,0.0,0.0,0.9375,0.15249266862170088,0.0,0.0,15,0.0,35.8825,0.155194036090016
C-1494,Enterprise,Annual,2023-06-30,54,,0,34504.92,34504.92,0.0,34504.92,34504.92,0.0,0,0,0.0,1,1.0,1.0,0.0,0.0,250.0,,250.0,250.0,58.2,,58.2,2024-11-02,60,0.0,250.0,1.0,1.4142135623730951,0.0,2.0,0.0,-1.0,1.0,0.18181818181818182,15.0,2.0,6.0,0.0,1.0,6.0,2.0,2.0,5.0,6.0,14.0,1.0,4.0,0.26666666666666666,0.9333333333333333,0.06666666666666667,551,18.366666666666667,1.5095890410958903,5,1,34504.92,34504.92,0.7,34504.92,1.0,1.0,0.5075757575757576,147116.43163636362,0.0,4.62962962962963,power_user,0.0,0.0,0.8768939393939394,0.8166969147005444,0.0,0.0,0.0,0.0,0.8768939393939394,0.26666666666666666,53,1.0,638.98,0.007245343562599189
C-1495,Enterprise,Monthly,2023-01-31,49,,0,4441.66,199874.69999999998,0.0,4441.66,4441.66,0.35555555555555557,10,0,0.0,43,0.9555555555555556,0.9555555555555556,0.0,0.0,96.0,,96.0,96.0,16.6,,16.6,2024-11-28,34,0.0,96.0,5.0,1.4142135623730951,4.0,6.0,6.0,1.0,1.0,0.5454545454545454,6.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,5.0,1.0,2.0,0.3333333333333333,0.8333333333333334,0.16666666666666666,701,23.366666666666667,1.9205479452054794,0,1,4441.66,4441.66,1.0,53299.92,0.9754074074074074,1.0,0.6477272727272727,33674.78177939394,0.0,1.9591836734693877,regular_user,0.0,0.0,0.9033244107744107,0.25677603423680456,0.0,0.0,0.0,0.0,0.902094781144781,0.3333333333333333,48,0.0,90.64612244897958,0.021613540883363428
C-1496,Professional,Annual,2024-09-30,17,,0,5001.36,20005.44,0.0,5001.36,5001.36,3.5,7,0,0.0,1,0.25,0.25,0.0,0.0,83.2,,83.2,83.2,92.1,,92.1,2024-11-21,41,0.0,83.2,2.0,1.4142135623730951,1.0,3.0,1.0,-1.0,1.0,0.2727272727272727,7.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,4.0,5.0,2.0,2.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,93,3.1,0.2547945205479452,8,1,5001.36,5001.36,0.7,20005.44,0.6016666666666667,1.0,0.49350649350649356,12474.30117818182,0.0,4.894117647058824,regular_user,0.0,0.0,0.7339599567099567,2.258064516129032,0.0,0.0,0.9411764705882353,0.06818181818181818,0.0,0.0,16,1.0,294.1976470588235,0.016635475150758996
C-1497,Starter,Annual,2022-07-31,1,,0,886.44,886.44,0.0,886.44,886.44,0.0,0,0,0.0,1,1.0,1.0,0.0,0.0,53.3,,53.3,53.3,17.0,,17.0,2024-10-28,65,0.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.3333333333333333,1.0,0.0,885,29.5,2.4246575342465753,6,1,886.44,886.44,0.7,886.44,1.0,1.0,0.46212121212121215,3440.9989090909094,0.0,53.3,regular_user,0.0,0.0,0.865530303030303,0.1016949152542373,53.3,0.0011281079373674473,0.0,0.0,0.0,0.0,0,0.0,886.44,0.06012815306168494
C-1498,Professional,Annual,2024-06-30,20,,0,2629.44,7888.32,0.0,2629.44,2629.44,10.333333333333334,13,2,0.6666666666666666,0,0.0,0.0,2.0,0.6666666666666666,119.4,,119.4,119.4,31.6,,31.6,2024-11-19,43,0.0,119.4,5.0,1.4142135623730951,5.0,5.0,5.0,0.0,1.0,0.5454545454545454,11.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,5.0,4.0,10.0,1.0,2.0,0.18181818181818182,0.9090909090909091,0.09090909090909091,185,6.166666666666667,0.5068493150684932,5,1,2629.44,2629.44,0.7,7888.32,0.23111111111111113,1.0,0.7045454545454545,3596.43648,0.0,5.970000000000001,regular_user,0.0,0.0,0.6570252525252526,1.7837837837837838,0.0,0.0,0.95,0.0,0.0,0.0,19,0.0,131.472,0.045408908360715594
C-1499,Starter,Annual,2022-08-31,5,2024-08-10,1,869.4,3477.6,0.0,869.4,869.4,8.25,13,2,0.5,0,0.0,0.0,2.0,0.5,12.5,,12.5,12.5,15.8,,15.8,2024-10-08,85,0.0,12.5,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,1.0,0.18181818181818182,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.25,0.5,0.5,854,28.466666666666665,2.33972602739726,7,1,869.4,869.4,0.7,3477.6,0.295,1.0,0.40340909090909094,869.093734090909,0.0,2.5,light_user,0.0,0.0,0.6041022727272727,0.14051522248243561,2.5,0.0011502185415228894,0.0,0.0,0.0,0.0,4,0.0,173.88,0.014377731769036117
C-1500,Professional,Monthly,2024-11-30,19,,0,687.06,26108.28,0.0,687.06,687.06,0.5263157894736842,8,0,0.0,35,0.9210526315789473,0.9210526315789473,0.0,0.0,149.0,,149.0,149.0,31.2,,31.2,2024-10-25,68,0.0,149.0,4.0,1.4142135623730951,4.0,4.0,4.0,0.0,1.0,0.45454545454545453,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,32,1.0666666666666667,0.08767123287671233,0,1,687.06,687.06,1.0,8244.72,0.9570175438596491,1.0,0.4772727272727273,3765.844894736842,0.0,7.842105263157895,power_user,0.0,0.0,0.854274322169059,1.875,0.0,0.0,0.9473684210526315,0.4186602870813397,0.0,0.0,18,0.0,36.16105263157895,0.21686606701015923
C-1501,Enterprise,Monthly,2024-04-30,50,2024-07-11,1,3226.04,29034.36,0.0,3226.04,3226.04,2.3333333333333335,9,0,0.0,6,0.6666666666666666,0.6666666666666666,0.0,0.0,245.4,,245.4,245.4,53.4,,53.4,2024-11-07,55,0.0,245.4,1.0,1.4142135623730951,0.0,2.0,2.0,1.0,1.0,0.18181818181818182,10.0,1.0,2.0,4.0,1.0,2.0,0.0,4.0,0.0,6.0,8.0,2.0,4.0,0.4,0.8,0.2,246,8.2,0.673972602739726,0,1,3226.04,3226.04,1.0,38712.479999999996,0.8177777777777777,1.0,0.4409090909090909,13958.390768484845,0.0,4.908,power_user,0.0,0.0,0.7964494949494949,1.2195121951219514,0.0,0.0,0.0,0.0,0.7873383838383838,0.4,49,0.0,64.5208,0.0760684926411328
C-1502,Professional,Monthly,2021-06-30,15,,0,286.18,11733.380000000001,0.0,286.18,286.18,0.5609756097560976,10,0,0.0,37,0.9024390243902439,0.9024390243902439,0.0,0.0,138.9,,138.9,138.9,82.2,,82.2,2024-11-17,45,0.0,138.9,8.0,1.4142135623730951,7.0,9.0,9.0,1.0,0.0,0.8181818181818182,10.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,7.0,8.0,2.0,2.0,0.2,0.8,0.2,1281,42.7,3.5095890410958903,0,1,286.18,286.18,1.0,3434.16,0.947479674796748,1.0,0.8090909090909091,2632.617410909091,0.0,9.26,power_user,0.0,0.0,0.9338906134515891,0.23419203747072598,0.0,0.0,0.9333333333333333,0.738359201773836,0.0,0.0,14,0.0,19.078666666666667,0.48535886504996856
C-1503,Professional,Annual,2023-08-31,12,,0,5274.48,15823.439999999999,0.0,5274.48,5274.48,1.3333333333333333,4,0,0.0,2,0.6666666666666666,0.6666666666666666,0.0,0.0,125.7,,125.7,125.7,49.7,,49.7,2024-12-25,7,0.0,125.7,4.5,2.1213203435596424,3.0,6.0,6.0,1.5,1.0,0.5,8.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,0.5,0.375,0.625,489,16.3,1.3397260273972602,7,0,5274.48,5274.48,0.7,15823.439999999999,0.8244444444444444,1.0,0.46875,17122.280699999996,0.0,10.475,regular_user,0.0,0.0,0.8057430555555556,0.49079754601226994,0.0,0.0,0.9166666666666666,0.3333333333333333,0.0,0.0,11,0.0,439.53999999999996,0.023831733175592666
C-1504,Professional,Monthly,2021-03-31,20,,0,501.22,11026.84,0.0,501.22,501.22,0.7727272727272727,9,0,0.0,19,0.8636363636363636,0.8636363636363636,0.0,0.0,89.1,,89.1,89.1,52.5,,52.5,2024-11-27,35,0.0,89.1,4.0,1.4142135623730951,4.0,4.0,4.0,0.0,1.0,0.45454545454545453,9.0,1.0,1.0,1.0,0.0,6.0,1.0,3.0,1.0,4.0,9.0,0.0,4.0,0.4444444444444444,1.0,0.0,1372,45.733333333333334,3.758904109589041,0,1,501.22,501.22,1.0,6014.64,0.9266666666666666,1.0,0.6161616161616161,3434.2176808080803,0.0,4.455,regular_user,0.0,0.0,0.8783737373737373,0.1967930029154519,0.0,0.0,0.95,0.39256198347107435,0.0,0.0,19,0.0,25.061,0.17776625034914809
C-1505,Enterprise,Monthly,2021-07-31,27,,0,3025.6699999999996,142206.49,0.0,3025.67,3025.67,0.48936170212765956,14,0,0.0,44,0.9361702127659575,0.9361702127659575,0.0,0.0,120.0,,120.0,120.0,68.4,,68.4,2024-10-18,75,0.0,120.0,1.0,1.4142135623730951,0.0,2.0,2.0,1.0,1.0,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1250,41.666666666666664,3.4246575342465753,0,1,3025.6699999999996,3025.6699999999996,1.0,36308.03999999999,0.964822695035461,1.0,0.34090909090909094,11942.325342359769,0.0,4.444444444444445,regular_user,0.0,0.0,0.8229152159896841,0.024,0.0,0.0,0.0,0.0,0.8211563507414571,1.0,26,0.0,112.06185185185184,0.03966063714813579
C-1506,Starter,Annual,2023-09-30,1,2024-08-12,1,1659.96,3319.92,0.0,1659.96,1659.96,11.0,15,1,0.5,0,0.0,0.0,1.0,0.5,7.3,,7.3,7.3,22.2,,22.2,2024-12-08,24,0.0,7.3,1.5,0.7071067811865476,1.0,2.0,1.0,-0.5,1.0,0.22727272727272727,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,459,15.3,1.2575342465753425,8,0,1659.96,1659.96,0.7,3319.92,0.27666666666666667,1.0,0.48863636363636365,1885.0354854545456,0.0,7.3,light_user,0.0,0.0,0.6189924242424243,0.13071895424836602,7.3,0.0006024241547989108,0.0,0.0,0.0,0.0,0,0.5,1659.96,0.004397696330032049
C-1507,Enterprise,Annual,2021-10-31,75,,0,27439.32,137196.6,0.0,27439.32,27439.32,8.2,14,2,0.4,0,0.0,0.0,2.0,0.4,102.6,,102.6,102.6,33.7,,33.7,2024-11-24,38,0.0,102.6,0.5,0.7071067811865476,0.0,1.0,1.0,0.5,1.0,0.13636363636363635,10.0,3.0,3.0,1.0,0.0,3.0,0.0,4.0,1.0,5.0,7.0,3.0,4.0,0.4,0.7,0.3,1158,38.6,3.1726027397260275,9,1,27439.32,27439.32,0.7,137196.6,0.32533333333333336,1.0,0.3931818181818182,29483.200112290906,0.0,1.3679999999999999,regular_user,0.0,0.0,0.6121621212121212,0.25906735751295334,0.0,0.0,0.0,0.0,0.5784287878787878,0.4,74,0.0,365.8576,0.0037391597167859844
C-1508,Starter,Annual,2021-11-30,4,,0,614.16,1842.48,0.0,614.16,614.16,0.0,0,0,0.0,3,1.0,1.0,0.0,0.0,46.5,,46.5,46.5,52.3,,52.3,2024-12-22,10,0.0,46.5,7.5,2.1213203435596424,6.0,9.0,9.0,1.5,0.5,0.7727272727272727,12.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0,4.0,6.0,0.5,0.6666666666666666,0.3333333333333333,1128,37.6,3.0904109589041098,10,0,614.16,614.16,0.7,1842.48,1.0,1.0,0.678030303030303,3497.920363636363,0.0,11.625,regular_user,0.0,0.0,0.9195075757575757,0.3191489361702127,11.625,0.001628240197994008,0.0,0.0,0.0,0.0,3,0.0,153.54,0.07571316920672137
C-1509,Starter,Monthly,2023-05-31,3,,0,114.64,5388.08,0.0,114.64,114.64,0.23404255319148937,11,0,0.0,46,0.9787234042553191,0.9787234042553191,0.0,0.0,29.6,,29.6,29.6,74.6,,74.6,2024-10-27,66,0.0,29.6,5.0,1.4142135623730951,4.0,6.0,4.0,-1.0,1.0,0.5454545454545454,16.0,1.0,6.0,3.0,0.0,6.0,2.0,8.0,0.0,6.0,11.0,5.0,10.0,0.625,0.6875,0.3125,581,19.366666666666667,1.5917808219178082,0,1,114.64,114.64,1.0,1375.68,0.9878014184397164,1.0,0.5383522727272727,731.5661794970987,0.0,9.866666666666667,light_user,0.0,0.0,0.8803185646357188,0.8261617900172117,9.866666666666667,0.008722958827634334,0.0,0.0,0.0,0.0,2,1.0,38.21333333333333,0.2581995812979763
C-1510,Professional,Monthly,2022-05-31,10,,0,385.75,13501.25,0.0,385.75,385.75,0.22857142857142856,8,0,0.0,34,0.9714285714285714,0.9714285714285714,0.0,0.0,55.4,,55.4,55.4,16.6,,16.6,2024-12-05,27,0.0,55.4,2.0,1.4142135623730951,2.0,2.0,2.0,0.0,1.0,0.2727272727272727,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,946,31.533333333333335,2.591780821917808,0,0,385.75,385.75,1.0,4629.0,0.9841904761904762,1.0,0.4696969696969697,2139.853774891775,0.0,5.54,regular_user,0.0,0.0,0.861890909090909,0.09513742071881606,0.0,0.0,0.9,0.2649350649350649,0.0,0.0,9,0.0,38.575,0.14361633182112765
C-1511,Professional,Annual,2021-06-30,16,2024-01-12,1,8239.2,41196.0,0.0,8239.2,8239.2,4.2,7,3,0.6,0,0.0,0.0,3.0,0.6,51.6,,51.6,51.6,91.5,,91.5,2024-12-01,31,0.0,51.6,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,16.0,4.0,4.0,2.0,0.0,6.0,3.0,4.0,2.0,7.0,12.0,4.0,7.0,0.4375,0.75,0.25,1281,42.7,3.5095890410958903,5,1,8239.2,8239.2,0.7,41196.0,0.29200000000000004,1.0,0.37357954545454547,7549.710038181819,0.0,3.225,regular_user,0.0,0.0,0.5955948863636363,0.37470725995316156,0.0,0.0,0.9375,0.0,0.0,0.0,15,0.0,514.95,0.006262743955723856
C-1512,Starter,Monthly,2021-05-31,3,,0,113.42,4536.8,0.0,113.42,113.42,0.275,11,0,0.0,39,0.975,0.975,0.0,0.0,45.1,,45.1,45.1,61.2,,61.2,2024-10-23,70,0.0,45.1,2.0,1.4142135623730951,2.0,2.0,2.0,0.0,1.0,0.2727272727272727,14.0,0.0,2.0,4.0,2.0,6.0,1.0,0.0,4.0,9.0,8.0,6.0,1.0,0.07142857142857142,0.5714285714285714,0.42857142857142855,1311,43.7,3.591780821917808,0,1,113.42,113.42,1.0,1361.04,0.9856666666666667,1.0,0.5113636363636364,686.010559090909,0.0,15.033333333333333,regular_user,0.0,0.0,0.8728242424242424,0.3203661327231121,15.033333333333333,0.00881678716275789,0.0,0.0,0.0,0.0,2,0.0,37.806666666666665,0.3976371010403809
C-1513,Starter,Monthly,2022-12-31,3,,0,181.89,7821.2699999999995,0.0,181.89,181.89,0.7441860465116279,15,0,0.0,38,0.8837209302325582,0.8837209302325582,0.0,0.0,10.7,,10.7,10.7,90.1,,90.1,2024-10-14,79,0.0,10.7,2.0,1.4142135623730951,2.0,2.0,2.0,0.0,1.0,0.2727272727272727,8.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,2.0,4.0,5.0,3.0,2.0,0.25,0.625,0.375,732,24.4,2.0054794520547947,0,1,181.89,181.89,1.0,2182.68,0.9368992248062015,1.0,0.48011363636363635,981.8089568181817,0.0,3.5666666666666664,light_user,0.0,0.0,0.8479431377730796,0.3278688524590164,3.5666666666666664,0.00549782835779867,0.0,0.0,0.0,0.0,2,0.0,60.629999999999995,0.05882676342844576
C-1514,Professional,Monthly,2022-07-31,13,2024-04-11,1,276.56,2212.48,0.0,276.56,276.56,2.625,11,0,0.0,5,0.625,0.625,0.0,0.0,120.8,,120.8,120.8,49.7,,49.7,2024-11-04,58,0.0,120.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,15.0,1.0,4.0,1.0,1.0,8.0,1.0,3.0,2.0,9.0,12.0,3.0,4.0,0.26666666666666666,0.8,0.2,885,29.5,2.4246575342465753,0,1,276.56,276.56,1.0,3318.7200000000003,0.795,1.0,0.42878787878787883,1131.3063927272729,0.0,9.292307692307691,regular_user,0.0,0.0,0.7854469696969697,0.5084745762711864,0.0,0.0,0.9230769230769231,0.05681818181818182,0.0,0.0,12,0.0,21.273846153846154,0.4367949088805322
C-1515,Professional,Annual,2022-04-30,12,,0,7094.04,28376.16,0.0,7094.04,7094.04,2.0,4,0,0.0,2,0.5,0.5,0.0,0.0,104.2,,104.2,104.2,31.6,,31.6,2024-11-23,39,0.0,104.2,6.5,0.7071067811865476,6.0,7.0,7.0,0.5,0.5,0.6818181818181818,13.0,0.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,8.0,5.0,0.38461538461538464,0.38461538461538464,0.6153846153846154,977,32.56666666666667,2.6767123287671235,3,1,7094.04,7094.04,0.7,28376.16,0.7366666666666667,1.0,0.5909090909090909,25939.679716363637,0.0,8.683333333333334,regular_user,0.0,0.0,0.805560606060606,0.39918116683725685,0.0,0.0,0.9166666666666666,0.3409090909090909,0.0,0.0,11,0.0,591.17,0.014688386307379153
C-1516,Enterprise,Monthly,2021-03-31,98,2024-05-12,1,4326.53,64897.95,0.0,4326.53,4326.53,3.0,14,0,0.0,10,0.6666666666666666,0.6666666666666666,0.0,0.0,143.5,,143.5,143.5,94.6,,94.6,2024-12-05,27,0.0,143.5,1.0,1.4142135623730951,1.0,1.0,1.0,0.0,1.0,0.18181818181818182,17.0,3.0,5.0,2.0,4.0,3.0,1.0,3.0,7.0,6.0,9.0,8.0,4.0,0.23529411764705882,0.5294117647058824,0.47058823529411764,1372,45.733333333333334,3.758904109589041,0,0,4326.53,4326.53,1.0,51918.36,0.8133333333333334,1.0,0.4144385026737968,17500.466802139035,0.0,1.4642857142857142,power_user,0.0,0.0,0.788276292335116,0.3717201166180758,0.0,0.0,0.0,0.0,0.7789429590017826,0.23529411764705882,97,0.0,44.14826530612245,0.03316745752369682
C-1517,Starter,Monthly,2023-04-30,4,,0,97.59,1854.21,0.0,97.59,97.59,0.8947368421052632,14,0,0.0,17,0.8947368421052632,0.8947368421052632,0.0,0.0,44.1,,44.1,44.1,85.3,,85.3,2024-11-07,55,0.0,44.1,9.0,1.4142135623730951,8.0,10.0,8.0,-1.0,0.0,0.9090909090909091,10.0,2.0,4.0,3.0,0.0,1.0,2.0,2.0,1.0,5.0,10.0,0.0,4.0,0.4,1.0,0.0,612,20.4,1.6767123287671233,0,1,97.59,97.59,1.0,1171.08,0.9414035087719298,1.0,0.8545454545454545,942.1011743540669,0.0,11.025,regular_user,0.0,0.0,0.943127591706539,0.4901960784313726,11.025,0.010246951531919254,0.0,0.0,0.0,0.0,3,1.0,24.3975,0.4518905625576391
C-1518,Starter,Monthly,2022-04-30,3,2024-09-12,1,170.05,170.05,0.0,170.05,170.05,8.0,8,0,0.0,0,0.0,0.0,0.0,0.0,2.8,,2.8,2.8,57.2,,57.2,2024-10-28,65,0.0,2.8,7.0,1.4142135623730951,7.0,7.0,7.0,0.0,0.0,0.7272727272727273,11.0,2.0,4.0,0.0,0.0,5.0,0.0,4.0,2.0,5.0,7.0,4.0,4.0,0.36363636363636365,0.6363636363636364,0.36363636363636365,977,32.56666666666667,2.6767123287671235,0,1,170.05,170.05,1.0,2040.6000000000001,0.44666666666666666,1.0,0.6818181818181818,621.4554545454546,0.0,0.9333333333333332,light_user,0.0,0.0,0.7267878787878788,0.337768679631525,0.9333333333333332,0.005880623346074683,0.0,0.0,0.0,0.0,2,0.0,56.68333333333334,0.016465745369009112
