time,elapsed,author,message,sentiment,emotion
2026-03-24 14:46:26,0:02:12,@luvv_Queen_yas,BG telat GK nih,Neutral,Neutral
2026-03-24 14:46:26,0:02:12,@maritacahya5634,serem nyoo,Neutral,Neutral
2026-03-24 14:46:27,0:02:13,@dynun,kaya pernah,Neutral,Neutral
2026-03-24 14:46:27,0:02:13,@fans_scania3712,judul gamenya apa bang,Neutral,Neutral
2026-03-24 14:46:28,0:02:14,@Rismaaaaa_,akuuuuuuu takuutt,Neutral,Neutral
2026-03-24 14:46:28,0:02:14,@MuhammadHabibie-j1p,telat ga baaang,Neutral,Neutral
2026-03-24 14:46:28,0:02:14,@innaismatulnabilla951,HALO BANG,Neutral,Neutral
2026-03-24 14:46:29,0:02:15,@NaufadilaMiranda,windah,Neutral,Neutral
2026-03-24 14:46:29,0:02:15,@SiritoDegesu,aku bang,Neutral,Neutral
2026-03-24 14:46:29,0:02:15,@Aprilia-g4r,BANGGGGGG,Neutral,Neutral
2026-03-24 14:46:30,0:02:16,@Kiaa-t9x,kek kenal rumahnya,Neutral,Neutral
2026-03-24 14:46:30,0:02:16,@MochGhazi,telat ga bang,Neutral,Neutral
2026-03-24 14:46:30,0:02:16,@Chacaxbeatrisxx,bang telat ga,Neutral,Neutral
2026-03-24 14:46:30,0:02:16,@daisy_suka_mie_ayam,hallo bng,Neutral,Neutral
2026-03-24 14:46:30,0:02:16,@maulana-z8i6m,AKU,Neutral,Neutral
2026-03-24 14:46:31,0:02:17,@tatastory26,bang aku sedih bgt,Neutral,Sedih
2026-03-24 14:46:31,0:02:17,@arsyrahman1933,:face-blue-smiling:,Neutral,Neutral
2026-03-24 14:46:31,0:02:17,@Ghiff.11,bohayyy,Neutral,Neutral
2026-03-24 14:46:31,0:02:17,@RyyphannZ,hallooo,Neutral,Neutral
2026-03-24 14:46:31,0:02:17,@AuliyaRahma-u5p6f,hah ini replay?,Neutral,Neutral
2026-03-24 14:46:31,0:02:17,@alaisterblack4938,telat ga bang,Neutral,Neutral
2026-03-24 14:46:32,0:02:18,@DemiyUNGGERR,gelokkkk,Neutral,Neutral
2026-03-24 14:46:32,0:02:18,@1zaaaaaaaaaa,AKUU BG,Neutral,Neutral
2026-03-24 14:46:33,0:02:19,@bagusnova-lv7gk,sebutnama!,Neutral,Neutral
2026-03-24 14:46:33,0:02:19,@GaluhIkhwan-o5y,my,Neutral,Neutral
2026-03-24 14:46:33,0:02:19,@AljauzaHumaira,bng windah aku telat ga,Neutral,Neutral
2026-03-24 14:46:33,0:02:19,@reyy_c12,w game,Negative,Neutral
2026-03-24 14:46:33,0:02:19,@Fzrianr,TELAT GA BNGG,Neutral,Neutral
2026-03-24 14:46:33,0:02:19,@almionk,REPLAY,Neutral,Neutral
2026-03-24 14:46:33,0:02:19,@kilaliken,my,Neutral,Neutral
2026-03-24 14:46:34,0:02:20,@rahmadfajar7857,gake demoo,Neutral,Neutral
2026-03-24 14:46:34,0:02:20,@vayyajijel,My,Neutral,Neutral
2026-03-24 14:46:34,0:02:20,@akomaganda420,my,Neutral,Neutral
2026-03-24 14:46:34,0:02:20,@SarahAmalia-o2u,bang telat gaaa,Neutral,Neutral
2026-03-24 14:46:34,0:02:20,@gilangpurnomo266,replay kah,Neutral,Neutral
2026-03-24 14:46:34,0:02:20,@RaditsRobert,TELAT NGGAK BANG,Neutral,Neutral
2026-03-24 14:46:34,0:02:20,@Dina_lovelly,bggg akuu telatt gaa???,Neutral,Neutral
2026-03-24 14:46:35,0:02:21,@Meeeeeeee-j8e,telat ga bang,Neutral,Neutral
2026-03-24 14:46:35,0:02:21,@ureallyknowme,YAH AKU TELAT,Neutral,Neutral
2026-03-24 14:46:35,0:02:21,@onlynayee,W game,Negative,Neutral
2026-03-24 14:46:35,0:02:21,@aaiiinnn0309,bg,Neutral,Neutral
2026-03-24 14:46:35,0:02:21,@LaNzzz48,demo kah,Neutral,Neutral
2026-03-24 14:46:35,0:02:21,@alpukatcoklat00,bang,Neutral,Neutral
2026-03-24 14:46:36,0:02:22,@naspadstecu,my,Neutral,Neutral
2026-03-24 14:46:36,0:02:22,@anakiimupp,bang telat gakk,Neutral,Neutral
2026-03-24 14:46:36,0:02:22,@mugimugi90,L listening,Neutral,Neutral
2026-03-24 14:46:36,0:02:22,@yoshaachan,telat ga bangg,Neutral,Neutral
2026-03-24 14:46:36,0:02:22,@eyinlovelumpia,MY,Neutral,Neutral
2026-03-24 14:46:36,0:02:22,@Prisilia_12,mff bang telat,Neutral,Neutral
2026-03-24 14:46:36,0:02:22,@chchchiika,bang telat ga bang,Neutral,Neutral
2026-03-24 14:46:37,0:02:23,@AlyaaPutri-p8h,my,Neutral,Neutral
2026-03-24 14:46:37,0:02:23,@darrylputrarasyah,AKU BAAAAAAAAAANNNNGGGGGGG,Neutral,Neutral
2026-03-24 14:46:37,0:02:23,@Suncaze,cantik bg,Neutral,Neutral
2026-03-24 14:46:37,0:02:23,@clashout06,my,Neutral,Neutral
2026-03-24 14:46:37,0:02:23,@konz1346,telat ga bang,Neutral,Neutral
2026-03-24 14:46:37,0:02:23,@aldoromadhona7041,lestgooo,Neutral,Neutral
2026-03-24 14:46:37,0:02:23,@Zanzzx12,my,Neutral,Neutral
2026-03-24 14:46:37,0:02:23,@akbartgl8168,!sebutnama,Neutral,Neutral
2026-03-24 14:46:38,0:02:24,@ameliaamrllah6269,vibes nya kek re,Neutral,Neutral
2026-03-24 14:46:38,0:02:24,@ailinshella808,kek kenal rumahnya,Neutral,Neutral
2026-03-24 14:46:38,0:02:24,@adaaaiiuueeooo,telat gak bang,Neutral,Neutral
2026-03-24 14:46:38,0:02:24,@ei2350,Mu,Neutral,Neutral
2026-03-24 14:46:38,0:02:24,@charlotteblack4574,replay?,Neutral,Neutral
2026-03-24 14:46:39,0:02:25,@WestDah,sekarang iklan 3 kali jir,Neutral,Neutral
2026-03-24 14:46:39,0:02:25,@akusibocilwindah,bang telat gk,Neutral,Neutral
2026-03-24 14:46:39,0:02:25,@rizkiilyasapandi48,rumahnya kaya kenal,Neutral,Neutral
2026-03-24 14:46:39,0:02:25,@desitaamelia2374,bang aku telat ga bang,Neutral,Neutral
2026-03-24 14:46:39,0:02:25,@kanifaauw,BG AKU BANG,Neutral,Neutral
2026-03-24 14:46:39,0:02:25,@riyantofebrian5985,telat ga banf,Neutral,Neutral
2026-03-24 14:46:39,0:02:25,@sasa40-f1u,mirip aku bang,Neutral,Neutral
2026-03-24 14:46:40,0:02:26,@zexxo-ne3zd,sekelas re 11,Neutral,Neutral
2026-03-24 14:46:40,0:02:26,@jenjun07,BANH ADA ORANG,Neutral,Neutral
2026-03-24 14:46:40,0:02:26,@acaaaa-wr2wt,AKUUU BANGGGG,Neutral,Neutral
2026-03-24 14:46:41,0:02:27,@bagongthecat8244,aku,Neutral,Neutral
2026-03-24 14:46:41,0:02:27,@tobelimatchaa,grafik bagus gini bang,Neutral,Neutral
2026-03-24 14:46:41,0:02:27,@cerealtrash,rumah ituu lagiii,Neutral,Neutral
2026-03-24 14:46:41,0:02:27,@almaalik-h1i,bang aku kangen,Neutral,Neutral
2026-03-24 14:46:41,0:02:27,@uJennie,kayak kenal,Neutral,Neutral
2026-03-24 14:46:41,0:02:27,@vanillamilkyuu,bgus bnget grafik nya bang,Neutral,Neutral
2026-03-24 14:46:41,0:02:27,@jumm22,:face-purple-wide-eyes:,Neutral,Neutral
2026-03-24 14:46:41,0:02:27,@lulamazuraharahap4049,halo bang,Neutral,Neutral
2026-03-24 14:46:41,0:02:27,@brochillouttt,sus bgt thumbnailnya,Neutral,Neutral
2026-03-24 14:46:42,0:02:28,@nanarajju,my,Neutral,Neutral
2026-03-24 14:46:42,0:02:28,@arkannzz67,garing,Neutral,Neutral
2026-03-24 14:46:42,0:02:28,@Endahfadillah-xx4py,akuuuuu,Neutral,Neutral
2026-03-24 14:46:42,0:02:28,@WahabIfa,nama gamenya apa bg,Neutral,Neutral
2026-03-24 14:46:42,0:02:28,@leanny9489,REPLAH YA ????,Neutral,Neutral
2026-03-24 14:46:43,0:02:29,@mumtazhanyanpc,bang aku telat ga bang,Neutral,Neutral
2026-03-24 14:46:43,0:02:29,@AuliaKhoirunnisa-,telat ga bang,Neutral,Neutral
2026-03-24 14:46:43,0:02:29,@Gizmoou,my,Neutral,Neutral
2026-03-24 14:46:43,0:02:29,@dynun,kaya pernah,Neutral,Neutral
2026-03-24 14:46:43,0:02:29,@Riyanhhe86,banggg,Neutral,Neutral
2026-03-24 14:46:43,0:02:29,@beingfolklore,ky kenal rumahnya,Neutral,Neutral
2026-03-24 14:46:44,0:02:30,@JulFajar,telat gk bg,Neutral,Neutral
2026-03-24 14:46:44,0:02:30,@cintayda,windah ngaku prabowo,Neutral,Neutral
2026-03-24 14:46:44,0:02:30,@Nyawit_duluGKSI,LAGUNYA ANEH,Neutral,Neutral
2026-03-24 14:46:44,0:02:30,@Brian_Uhuy,myy,Neutral,Neutral
2026-03-24 14:46:44,0:02:30,@ayunggg1,replay bang??,Neutral,Neutral
2026-03-24 14:46:44,0:02:30,@FOBstudio,kek kenal,Neutral,Neutral
2026-03-24 14:46:45,0:02:31,@fardadraspati2166,aku,Neutral,Neutral
2026-03-24 14:46:45,0:02:31,@zahrazuzzy,bang takut bang,Neutral,Neutral
2026-03-24 14:46:45,0:02:31,@syyyaa,MY,Neutral,Neutral
2026-03-24 14:46:45,0:02:31,@adyeela,bang aku telat ga,Neutral,Neutral
2026-03-24 14:46:46,0:02:32,@ndyvena,BANG SAPA AKU:double_exclamation_mark:,Neutral,Neutral
2026-03-24 14:46:46,0:02:32,@bagusbekti3412,L grafik,Neutral,Neutral
2026-03-24 14:46:46,0:02:32,@YasminNur-rs4cr,lagunya kaya opera bang,Neutral,Neutral
2026-03-24 14:46:46,0:02:32,@cwips,BG AKU TELAT GAA,Neutral,Neutral
2026-03-24 14:46:46,0:02:32,@felicyagrace7419,bang aku telat,Neutral,Neutral
2026-03-24 14:46:46,0:02:32,@alpukatcoklat00,lagunya kayak yg nnyyi di re 9,Neutral,Neutral
2026-03-24 14:46:46,0:02:32,@izuumacaa,telat ga bg,Neutral,Neutral
2026-03-24 14:46:46,0:02:32,@fredyseconds,aku,Neutral,Neutral
2026-03-24 14:46:47,0:02:33,@Ikazhr,my,Neutral,Neutral
2026-03-24 14:46:47,0:02:33,@ZenKFC,halo bng,Neutral,Neutral
2026-03-24 14:46:47,0:02:33,@Araaa078,awas ada karbit bang,Neutral,Neutral
2026-03-24 14:46:48,0:02:34,@SuperRana-09,game demo lagi ini,Negative,Neutral
2026-03-24 14:46:48,0:02:34,@MuhdHakimi-f9q,my,Neutral,Neutral
2026-03-24 14:46:48,0:02:34,@kutun107,:face-green-smiling:,Neutral,Neutral
2026-03-24 14:46:49,0:02:35,@JusT.PR3tty_Qaii,rumah nya mirip yang kemaren :loudly_crying_face::loudly_crying_face:,Neutral,Neutral
2026-03-24 14:46:50,0:02:36,@AtharIndrawan-c3m,JUDULNYA APE BANG,Neutral,Neutral
2026-03-24 14:46:50,0:02:36,@Tiara-d1g,kek kenal,Neutral,Neutral
2026-03-24 14:46:50,0:02:36,@Fatmahhrly,myy,Neutral,Neutral
2026-03-24 14:46:50,0:02:36,@BerryGyuriii,my,Neutral,Neutral
2026-03-24 14:46:51,0:02:37,@akbartgl8168,demo fixx,Neutral,Neutral
2026-03-24 14:46:51,0:02:37,@esqiqiqipham,ini replay kah,Neutral,Neutral
2026-03-24 14:46:52,0:02:38,@ayycaaa46,my,Neutral,Neutral
2026-03-24 14:46:52,0:02:38,@maadx07,ゲームのなまえはなんですか,Neutral,Neutral
2026-03-24 14:46:53,0:02:39,@DenkAslixx,ehhh bujuggg,Neutral,Neutral
2026-03-24 14:46:53,0:02:39,@rafzz_i4y,my,Neutral,Neutral
2026-03-24 14:46:53,0:02:39,@bocilnestum,kok kaya kenal rumah itu bang,Neutral,Neutral
2026-03-24 14:46:53,0:02:39,@Gelko-q3p,my,Neutral,Neutral
2026-03-24 14:46:54,0:02:40,@Lalikoott,ini horor kah?,Neutral,Neutral
2026-03-24 14:46:54,0:02:40,@kanjaabrrr,MYY,Neutral,Neutral
2026-03-24 14:46:54,0:02:40,@Loci_Channel,HALO BG SUBSCRIBER BARUUU,Neutral,Neutral
2026-03-24 14:46:55,0:02:41,@sendi12-oo,w karaktr,Neutral,Neutral
2026-03-24 14:46:55,0:02:41,@KyraaNviaa,my,Neutral,Neutral
2026-03-24 14:46:55,0:02:41,@sean-j2o4z,MY BNGT MY,Neutral,Neutral
2026-03-24 14:46:55,0:02:41,@AccountUtama-n4p,gg,Neutral,Neutral
2026-03-24 14:46:55,0:02:41,@fauziiyaya,my,Neutral,Neutral
2026-03-24 14:46:55,0:02:41,@ianprs11,game epik,Negative,Neutral
2026-03-24 14:46:55,0:02:41,@tobelimatchaa,nice grafik banggg,Positive,Neutral
2026-03-24 14:46:55,0:02:41,@nailasikma,gg bg kayak re,Neutral,Neutral
2026-03-24 14:46:56,0:02:42,@ferdiaidyn3184,DEMO KAH?,Neutral,Neutral
2026-03-24 14:46:56,0:02:42,@Kevin1126-oe7xd,mbg (my bini gw),Neutral,Neutral
2026-03-24 14:46:56,0:02:42,@reviarnanfirmansyah,ALO bang,Neutral,Neutral
2026-03-24 14:46:56,0:02:42,@zaganleon,sapa aku bggg,Neutral,Neutral
2026-03-24 14:46:56,0:02:42,@j3keey,cantik,Neutral,Neutral
2026-03-24 14:46:56,0:02:42,@Rapiiiyyy221,myyyy,Neutral,Neutral
2026-03-24 14:46:56,0:02:42,@chibbyyunyu,replay woii,Neutral,Neutral
2026-03-24 14:46:57,0:02:43,@sparkleqina,bang telat gak bang,Neutral,Neutral
2026-03-24 14:46:57,0:02:43,@Leonnaalex,replay,Neutral,Neutral
2026-03-24 14:46:57,0:02:43,@ichaadipanggilnengok,dats so kripi,Neutral,Neutral
2026-03-24 14:46:57,0:02:43,@haazzellnut,telattt ga bangggg,Neutral,Neutral
2026-03-24 14:46:57,0:02:43,@malikakamilarochmah,W GRAFIK,Neutral,Neutral
2026-03-24 14:46:57,0:02:43,@TajiBran,karakterny cantik bg,Neutral,Neutral
2026-03-24 14:46:58,0:02:44,@nandakorekore8943,*BANG SUARA MU MENDEM*,Neutral,Neutral
2026-03-24 14:46:58,0:02:44,@riyantofebrian5985,game apa bng,Negative,Neutral
2026-03-24 14:46:58,0:02:44,@itsmeaca00,banggg windahhh,Neutral,Neutral
2026-03-24 14:46:58,0:02:44,@nirbitazahra,INI GAME HOROR BANG?,Negative,Neutral
2026-03-24 14:46:59,0:02:45,@MfahriAkbar-v3c,AI,Neutral,Neutral
2026-03-24 14:46:59,0:02:45,@afif_89,my,Neutral,Neutral
2026-03-24 14:46:59,0:02:45,@mohammadarifudin362,telatt ga bang,Neutral,Neutral
2026-03-24 14:46:59,0:02:45,@Tzyy-g3f,my,Neutral,Neutral
2026-03-24 14:47:00,0:02:46,@lalaa-lli,kaya kenal,Neutral,Neutral
2026-03-24 14:47:00,0:02:46,@sandraaulia08,kayak kenal,Neutral,Neutral
2026-03-24 14:47:00,0:02:46,@tzy2571,rumahnya,Neutral,Neutral
2026-03-24 14:47:00,0:02:46,@farrrawaayy18,ini live beneran?,Positive,Neutral
2026-03-24 14:47:00,0:02:46,@Shellgfgojo,horor kah?,Neutral,Neutral
2026-03-24 14:47:00,0:02:46,@RaisaediaMeca,BANG AKU AKU AKU AJUKUAKU,Neutral,Neutral
2026-03-24 14:47:01,0:02:47,@Ranthyghina_88Ghina,aku aku aku,Neutral,Neutral
2026-03-24 14:47:01,0:02:47,@clashout06,game demo,Negative,Neutral
2026-03-24 14:47:01,0:02:47,@RizkyMaulana-ml5zz,my,Neutral,Neutral
2026-03-24 14:47:02,0:02:48,@isabellanc005,game demo,Negative,Neutral
2026-03-24 14:47:02,0:02:48,@RmzSpectral,bang aku telat ga,Neutral,Neutral
2026-03-24 14:47:03,0:02:49,@fyuuWell,akuuuu,Neutral,Neutral
2026-03-24 14:47:03,0:02:49,@Lattezzone,mbg mbg,Neutral,Neutral
2026-03-24 14:47:03,0:02:49,@GhifariNaufall,:face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::hand-orange-covering-eyes::hand-orange-covering-eyes::hand-orange-covering-eyes::hand-orange-covering-eyes::hand-orange-covering-eyes::hand-orange-covering-eyes::hand-orange-covering-eyes::hand-orange-covering-eyes::hand-orange-covering-eyes::hand-orange-covering-eyes:,Neutral,Neutral
2026-03-24 14:47:04,0:02:50,@awfiyarahma9247,BANG NGE LAG,Neutral,Neutral
2026-03-24 14:47:04,0:02:50,@vvgsyaa,telat ga bag,Neutral,Neutral
2026-03-24 14:47:04,0:02:50,@akusibocilwindah,gg,Neutral,Neutral
2026-03-24 14:47:05,0:02:51,@RagaSaputra-pp8sb,mbg my bini gueh,Neutral,Neutral
2026-03-24 14:47:05,0:02:51,@idihh123,my,Neutral,Neutral
2026-03-24 14:47:05,0:02:51,@j4sm_ine,replay kah,Neutral,Neutral
2026-03-24 14:47:05,0:02:51,@Dwiagustyani,MY,Neutral,Neutral
2026-03-24 14:47:05,0:02:51,@KaisarKelra,re,Neutral,Neutral
2026-03-24 14:47:05,0:02:51,@Sarah-f2f-e7s,kaya kenal,Neutral,Neutral
2026-03-24 14:47:06,0:02:52,@AhmadAlif-k7j,grafick nya hd banget cik,Neutral,Neutral
2026-03-24 14:47:06,0:02:52,@DWI_OKTA_SYAILENDRA_67,ah ange,Neutral,Neutral
2026-03-24 14:47:07,0:02:53,@meeyyies,akuu,Neutral,Neutral
2026-03-24 14:47:07,0:02:53,@YunssM,kok kaya game nfsw,Negative,Neutral
2026-03-24 14:47:07,0:02:53,@lukmanf13,replay,Neutral,Neutral
2026-03-24 14:47:07,0:02:53,@m0ndazee2,w grafik,Neutral,Neutral
2026-03-24 14:47:07,0:02:53,@faisalzilham4370,sus,Neutral,Neutral
2026-03-24 14:47:07,0:02:53,@ararisa7900,serem bang windah,Neutral,Neutral
2026-03-24 14:47:07,0:02:53,@Vanzzbg-f4m,my kisah,Neutral,Neutral
2026-03-24 14:47:07,0:02:53,@kuroomi8952,kayak kenal rumahnya bang,Neutral,Neutral
2026-03-24 14:47:08,0:02:54,@qweenns.l3l,kaya rumah di game sebelumnya bang,Negative,Neutral
2026-03-24 14:47:10,0:02:56,@LAZYCrazy-o5g,my,Neutral,Neutral
2026-03-24 14:47:10,0:02:56,@mayarulita7484,helo bang,Neutral,Neutral
2026-03-24 14:47:10,0:02:56,@DenkAslixx,buset itu bg,Neutral,Neutral
2026-03-24 14:47:10,0:02:56,@skibidibidi99,rumah nya gede ya bng,Neutral,Neutral
2026-03-24 14:47:10,0:02:56,@Nev_v1,GA DEMO KAN,Neutral,Neutral
2026-03-24 14:47:11,0:02:57,@Balderikk,bukan replay kan,Neutral,Neutral
2026-03-24 14:47:11,0:02:57,@angganation_,DEMO,Neutral,Neutral
2026-03-24 14:47:11,0:02:57,@VanessasuciFebriana,CANTIKK,Neutral,Neutral
2026-03-24 14:47:11,0:02:57,@ayatulhusna-munujin,tapi cantik banget,Neutral,Neutral
2026-03-24 14:47:11,0:02:57,@joejoellen,my,Neutral,Neutral
2026-03-24 14:47:11,0:02:57,@ramzialamsyah6598,RAMZI BANG,Neutral,Neutral
2026-03-24 14:47:12,0:02:58,@Ranthyghina_88Ghina,ghina,Neutral,Neutral
2026-03-24 14:47:12,0:02:58,@azriadiatsyayusuf2705,telat ga bang,Neutral,Neutral
2026-03-24 14:47:12,0:02:58,@Esan2629,rumah nya kayak kenal,Neutral,Neutral
2026-03-24 14:47:12,0:02:58,@InnaAnditha,BANG WINDAH,Neutral,Neutral
2026-03-24 14:47:13,0:02:59,@Annisa003,telatt ga banggg,Neutral,Neutral
2026-03-24 14:47:13,0:02:59,@dscplvnnwr,demo ini bang,Neutral,Neutral
2026-03-24 14:47:13,0:02:59,@JenniferGwen-c5p7b,telat ga bang,Neutral,Neutral
2026-03-24 14:47:13,0:02:59,@Deez_Nut27,FEARS TO FATHOM,Neutral,Neutral
2026-03-24 14:47:14,0:03:00,@ersamayori6385,gak ada text nya bang?,Neutral,Neutral
2026-03-24 14:47:14,0:03:00,@hannesa_0,rumah nya kek kenal bang,Neutral,Neutral
2026-03-24 14:47:14,0:03:00,@SalmaNazmimuntana,telat gak bang?,Neutral,Neutral
2026-03-24 14:47:14,0:03:00,@beingfolklore,rumah template kh,Neutral,Neutral
2026-03-24 14:47:15,0:03:01,@pinkiespiie,MY,Neutral,Neutral
2026-03-24 14:47:15,0:03:01,@rauzan9873,mana subtitle nya bng,Neutral,Neutral
2026-03-24 14:47:15,0:03:01,@ErasmusPurba,bang,Neutral,Neutral
2026-03-24 14:47:15,0:03:01,@DirgantaraPutraDianto,my,Neutral,Neutral
2026-03-24 14:47:15,0:03:01,@MayMayyy22,templateeee,Neutral,Neutral
2026-03-24 14:47:15,0:03:01,@rizinanda3205,!sebutnamaku,Neutral,Neutral
2026-03-24 14:47:15,0:03:01,@beeituulebah,rumah template,Neutral,Neutral
2026-03-24 14:47:15,0:03:01,@melishachairunisa9657,rumahnya template,Neutral,Neutral
2026-03-24 14:47:15,0:03:01,@yizee-21,kek kenal,Neutral,Neutral
2026-03-24 14:47:16,0:03:02,@zaki33250,W,Neutral,Neutral
2026-03-24 14:47:16,0:03:02,@MohdakilAqhbar,ga ada subtitlenya bang ?,Neutral,Neutral
2026-03-24 14:47:16,0:03:02,@rendy_fzzz2992,my,Neutral,Neutral
2026-03-24 14:47:16,0:03:02,@KasmanDanraffi,telat gak bang,Neutral,Neutral
2026-03-24 14:47:16,0:03:02,@dikryakbar,my,Neutral,Neutral
2026-03-24 14:47:17,0:03:03,@zclipu,my,Neutral,Neutral
2026-03-24 14:47:17,0:03:03,@LwskHenZz-t6o,telat b,Neutral,Neutral
2026-03-24 14:47:18,0:03:04,@rhezaadhi2955,plek ketiplek njr mapnya,Neutral,Neutral
2026-03-24 14:47:18,0:03:04,@MuhammadfachrilFachril,hantu kah,Neutral,Neutral
2026-03-24 14:47:18,0:03:04,@perogeremmer,rumah template,Neutral,Neutral
2026-03-24 14:47:18,0:03:04,@apantzy969,mbg,Neutral,Neutral
2026-03-24 14:47:18,0:03:04,@Ravean-1s,aku aku aku aku,Neutral,Neutral
2026-03-24 14:47:18,0:03:04,@Zanzzx12,my,Neutral,Neutral
2026-03-24 14:47:18,0:03:04,@andre.TB.,kek kenal rumahnya bang,Neutral,Neutral
2026-03-24 14:47:18,0:03:04,@yolandarihi-2246,W grafik,Neutral,Neutral
2026-03-24 14:47:19,0:03:05,@mashiro5548,my jir,Neutral,Neutral
2026-03-24 14:47:19,0:03:05,@rafli-stfu1,replay?,Neutral,Neutral
2026-03-24 14:47:19,0:03:05,@greaceee,REPLAYYYY YA BANGGG?,Neutral,Neutral
2026-03-24 14:47:19,0:03:05,@ketrinanjungsari4351,demo,Neutral,Neutral
2026-03-24 14:47:19,0:03:05,@zephyr_ze,satu dev tah,Neutral,Neutral
2026-03-24 14:47:19,0:03:05,@sabilaawa,suaranya kecil bgt bang,Neutral,Neutral
2026-03-24 14:47:19,0:03:05,@zackyy1260,my,Neutral,Neutral
2026-03-24 14:47:20,0:03:06,@MARKICOB9,Replay,Neutral,Neutral
2026-03-24 14:47:20,0:03:06,@khalissanadine,BANG HAAALOO,Neutral,Neutral
2026-03-24 14:47:20,0:03:06,@ditogr1101,telat gak bang,Neutral,Neutral
2026-03-24 14:47:20,0:03:06,@DarlyLee-r9t,My,Neutral,Neutral
2026-03-24 14:47:20,0:03:06,@bilqiszalfa7232,my,Neutral,Neutral
2026-03-24 14:47:20,0:03:06,@sandraaulia08,KAYAK KENAL,Neutral,Neutral
2026-03-24 14:47:20,0:03:06,@hostfytalhcpunk,myy,Neutral,Neutral
2026-03-24 14:47:20,0:03:06,@jokoyuswoyo6254,horor gk bg,Neutral,Neutral
2026-03-24 14:47:21,0:03:07,@yoori_vx,cantik bg,Neutral,Neutral
2026-03-24 14:47:21,0:03:07,@szaniaaa,my,Neutral,Neutral
2026-03-24 14:47:21,0:03:07,@asyrafnaafiulahsansasaka2717,ASYRAF BANGG,Neutral,Neutral
2026-03-24 14:47:21,0:03:07,@vivijz1242,L listeni,Neutral,Neutral
2026-03-24 14:47:21,0:03:07,@Zenzz498,my,Neutral,Neutral
2026-03-24 14:47:21,0:03:07,@flyidgf,:cat_with_tears_of_joy::cat_with_tears_of_joy::cat_with_tears_of_joy:,Neutral,Neutral
2026-03-24 14:47:21,0:03:07,@eyinlovelumpia,gem demo,Neutral,Neutral
2026-03-24 14:47:21,0:03:07,@CiaoBlz,my,Neutral,Neutral
2026-03-24 14:47:21,0:03:07,@lovezjpg,ada wong,Neutral,Neutral
2026-03-24 14:47:21,0:03:07,@putriiiiajaa,template,Neutral,Neutral
2026-03-24 14:47:21,0:03:07,@prototype-w2n,halo bang,Neutral,Neutral
2026-03-24 14:47:21,0:03:07,@akhmadnurfauzan8340,DEMO GA SIH,Neutral,Neutral
2026-03-24 14:47:22,0:03:08,@acel5110,aku telat ga bang,Neutral,Neutral
2026-03-24 14:47:22,0:03:08,@ariesaja9823,plre,Neutral,Neutral
2026-03-24 14:47:22,0:03:08,@KayzuNR,subtitle nya nyalakan kocak,Neutral,Neutral
2026-03-24 14:47:23,0:03:09,@anaa8129,my,Neutral,Neutral
2026-03-24 14:47:23,0:03:09,@rrajennaa,sus,Neutral,Neutral
2026-03-24 14:47:23,0:03:09,@nuralifmuhammad2332,ini RE7 ya bang,Neutral,Neutral
2026-03-24 14:47:23,0:03:09,@WahabIfa,telat GK bg,Neutral,Neutral
2026-03-24 14:47:24,0:03:10,@seralia1233,wiii game seru lagi nih bang,Negative,Senang
2026-03-24 14:47:24,0:03:10,@MikasaBasudara681,sus windah :cat_with_tears_of_joy:,Neutral,Neutral
2026-03-24 14:47:25,0:03:11,@apa3986,myy,Neutral,Neutral
2026-03-24 14:47:25,0:03:11,@Xiizacho,Hallo bang,Neutral,Neutral
2026-03-24 14:47:25,0:03:11,@RizwarDede,my,Neutral,Neutral
2026-03-24 14:47:26,0:03:12,@cybelecalista8265,my,Neutral,Neutral
2026-03-24 14:47:26,0:03:12,@heyymaulida,my,Neutral,Neutral
2026-03-24 14:47:26,0:03:12,@Defandra3454,:face-turquoise-covering-eyes:,Neutral,Neutral
2026-03-24 14:47:27,0:03:13,@engenhypen07,windah sus,Neutral,Neutral
2026-03-24 14:47:27,0:03:13,@KingLeraf28,MYY BINII LOH YAAA,Neutral,Neutral
2026-03-24 14:47:27,0:03:13,@thebabycrazy6005,my,Neutral,Neutral
2026-03-24 14:47:27,0:03:13,@renra-d4t,bg windah kt elsa aku ga ganteng,Neutral,Neutral
2026-03-24 14:47:28,0:03:14,@whosaiditwasme,SUBTITLE BANG,Neutral,Neutral
2026-03-24 14:47:29,0:03:15,@ShellaKhornelia07,telat bgt ga bang?,Neutral,Neutral
2026-03-24 14:47:29,0:03:15,@AlfanNashiri,my,Neutral,Neutral
2026-03-24 14:47:30,0:03:16,@RimaMnaa,:face-purple-crying:,Neutral,Neutral
2026-03-24 14:47:31,0:03:17,@khairunnisac.a1647,mirip rumah kemarin bg:face-red-droopy-eyes:,Neutral,Neutral
2026-03-24 14:47:31,0:03:17,@alpannajah,my,Neutral,Neutral
2026-03-24 14:47:31,0:03:17,@cintayda,my bini gue,Neutral,Neutral
2026-03-24 14:47:31,0:03:17,@CakraJiwatama,L replay,Neutral,Neutral
2026-03-24 14:47:31,0:03:17,@bangaricha,my,Neutral,Neutral
