record_id,churn_probability,churn_prediction_threshold_0.25,churn_prediction_threshold_0.30,churn_prediction_threshold_0.35,churn_prediction_threshold_0.50,xgb_probability,cat_probability,churn_label,risk_level
10694,0.4513518963701435,1,1,1,0,0.4464291,0.458736085506009,Yes,High
10696,0.4119617651109888,1,1,1,0,0.3980712,0.4327975983930115,Yes,High
10698,0.59635073506552,1,1,1,1,0.6265275,0.5510855606128282,Yes,Very High
10706,0.5304661922809287,1,1,1,1,0.58885103,0.4428888691357783,Yes,High
10708,0.4652973977261192,1,1,1,0,0.45627794,0.478826529665144,Yes,High
10709,0.6083413270466221,1,1,1,1,0.6073066,0.6098934032898876,Yes,Very High
10711,0.7779316157679625,1,1,1,1,0.8417794,0.6821599231612849,Yes,Very High
10713,0.4548460263258255,1,1,1,0,0.4597194,0.447535966397831,Yes,High
10714,0.4450305444930029,1,1,1,0,0.44406894,0.4464729236895918,Yes,High
10715,0.44575831462573,1,1,1,0,0.4410566,0.4528108281302201,Yes,High
10716,0.4434710414973884,1,1,1,0,0.4317406,0.4610666562537325,Yes,High
10718,0.405352711859765,1,1,1,0,0.4040071,0.4073711116696953,Yes,High
10721,0.7377355143215862,1,1,1,1,0.72864354,0.7513734064466278,Yes,Very High
10723,0.4013031132797345,1,1,1,0,0.45426056,0.3218669463644287,Yes,High
10725,0.4000000694183496,1,1,1,0,0.38924628,0.4161307312021621,Yes,High
10729,0.6265501104779124,1,1,1,1,0.65146554,0.5891769436466396,Yes,Very High
10732,0.4422637391525063,1,1,1,0,0.47012806,0.4004672588004552,Yes,High
10735,0.4509768168249249,1,1,1,0,0.4778594,0.4106529007649719,Yes,High
10740,0.4459345162262853,1,1,1,0,0.46566218,0.416343018499597,Yes,High
10742,0.4873185439045359,1,1,1,0,0.49216837,0.480043809397799,Yes,High
10743,0.8028213485182881,1,1,1,1,0.8600716,0.7169458528611957,Yes,Very High
10748,0.4778366780581122,1,1,1,0,0.4581909,0.5073053628956391,Yes,High
10760,0.5220842184817194,1,1,1,1,0.6160142,0.3811892425505813,Yes,High
10768,0.4461571354868425,1,1,1,0,0.44786593,0.4435938793426786,Yes,High
10769,0.5539780414137299,1,1,1,1,0.55870694,0.5468846500001983,Yes,Very High
10773,0.5674021588161096,1,1,1,1,0.60398287,0.5125310387200377,Yes,Very High
10779,0.4394435650607994,1,1,1,0,0.4046066,0.4916989595942325,Yes,High
10780,0.7094650940014064,1,1,1,1,0.7076757,0.7121491620722263,Yes,Very High
10782,0.5262033062560297,1,1,1,1,0.48793757,0.5836018963115754,Yes,High
10783,0.4951972424413311,1,1,1,0,0.49166337,0.5004980562690763,Yes,High
10784,0.4781420048699502,1,1,1,0,0.4520642,0.5172586730683156,Yes,High
10791,0.4245479477861745,1,1,1,0,0.4481119,0.3892020318456548,Yes,High
10794,0.4283120291784517,1,1,1,0,0.4300765,0.4256652934737781,Yes,High
10796,0.4522462666785636,1,1,1,0,0.42247394,0.4969047458857096,Yes,High
10797,0.5435498195027777,1,1,1,1,0.53743327,0.5527246338962188,Yes,High
10798,0.494739264949035,1,1,1,0,0.51533276,0.4638490098314268,Yes,High
10807,0.5534318215453082,1,1,1,1,0.59819406,0.4862884001939132,Yes,Very High
10808,0.476982902420683,1,1,1,0,0.44852802,0.5196652087895157,Yes,High
10811,0.5103828011902252,1,1,1,1,0.5605708,0.4351007935782468,Yes,High
10813,0.5828006378395441,1,1,1,1,0.57183367,0.5992510446864074,Yes,Very High
10814,0.4173164467788613,1,1,1,0,0.44223887,0.3799327713193687,Yes,High
10816,0.7411413661240518,1,1,1,1,0.78221834,0.6795258501169531,Yes,Very High
10819,0.6170134099909765,1,1,1,1,0.57771224,0.6759651384227234,Yes,Very High
10820,0.5699602888952161,1,1,1,1,0.59638524,0.5303228465046647,Yes,Very High
10822,0.5862177868191727,1,1,1,1,0.6233356,0.5305410075943489,Yes,Very High
10837,0.4777934145577157,1,1,1,0,0.4974555,0.4483002155143532,Yes,High
10839,0.4684764940582994,1,1,1,0,0.49058834,0.4353087144700893,Yes,High
10841,0.4719487643835303,1,1,1,0,0.50609004,0.4207367987924211,Yes,High
10843,0.610682630166814,1,1,1,1,0.6060117,0.6176890274519854,Yes,Very High
10844,0.4390156999375341,1,1,1,0,0.4477624,0.4258956350748533,Yes,High
10846,0.4716596621028534,1,1,1,0,0.47082627,0.4729097380618134,Yes,High
10847,0.435822771393386,1,1,1,0,0.4106224,0.4736233164944437,Yes,High
10850,0.4167471385167723,1,1,1,0,0.4204789,0.4111494511779859,Yes,High
10851,0.4383552937575102,1,1,1,0,0.43747747,0.439672015326202,Yes,High
10853,0.4975344070149233,1,1,1,0,0.5285547,0.4510039409877784,Yes,High
10854,0.4045857619695883,1,1,1,0,0.4277757,0.3698008088899208,Yes,High
10859,0.4112720572058502,1,1,1,0,0.41930503,0.3992225436131515,Yes,High
10863,0.4973822973259358,1,1,1,0,0.5010347,0.491903683068372,Yes,High
10864,0.4187193491866312,1,1,1,0,0.41400054,0.4257975466077828,Yes,High
10867,0.631392904758759,1,1,1,1,0.6545527,0.59665316999035,Yes,Very High
10868,0.4054515594496514,1,1,1,0,0.4272961,0.3726847306525175,Yes,High
10869,0.5511967461443177,1,1,1,1,0.5695992,0.5235930336356738,Yes,Very High
10872,0.5170214894313382,1,1,1,1,0.51761216,0.5161354250954505,Yes,High
10877,0.4420637872598368,1,1,1,0,0.41360506,0.484751857017924,Yes,High
10878,0.4488839100435425,1,1,1,0,0.44842717,0.449568974632782,Yes,High
10886,0.4908940130139506,1,1,1,0,0.48001525,0.5072121157410532,Yes,High
10888,0.4982935419601759,1,1,1,0,0.57088757,0.3894024915800891,Yes,High
10894,0.457077555398941,1,1,1,0,0.45125392,0.4658129626035689,Yes,High
10895,0.4943455835026575,1,1,1,0,0.48269013,0.5118287552997651,Yes,High
10896,0.4260367605213411,1,1,1,0,0.4588411,0.3768302135477681,Yes,High
10901,0.4096222399977516,1,1,1,0,0.4233026,0.3891016988226947,Yes,High
10906,0.5194192122212229,1,1,1,1,0.50193393,0.5456471171953226,Yes,High
10908,0.4434661861723284,1,1,1,0,0.429473,0.4644559315009963,Yes,High
10919,0.4026488411665944,1,1,1,0,0.4475353,0.3353191286923955,Yes,High
10925,0.4362402392200345,1,1,1,0,0.42507657,0.4529857220182106,Yes,High
10926,0.5514878550952729,1,1,1,1,0.594781,0.486548150526001,Yes,Very High
10929,0.4229440584681639,1,1,1,0,0.42780218,0.4156568385417782,Yes,High
10933,0.5318399661459752,1,1,1,1,0.5240361,0.5435457064902356,Yes,High
10934,0.4410316628852606,1,1,1,0,0.4761969,0.3882837997474075,Yes,High
10936,0.4868577597823853,1,1,1,0,0.4768719,0.5018365080870972,Yes,High
10938,0.5077203465746841,1,1,1,1,0.52451724,0.4825249943253898,Yes,High
10941,0.4635999134755805,1,1,1,0,0.49133554,0.4219964721740968,Yes,High
10942,0.4048838419651918,1,1,1,0,0.41403568,0.3911560656964611,Yes,High
10951,0.4088533068047143,1,1,1,0,0.42672077,0.3820520997907164,Yes,High
10952,0.4157272561708156,1,1,1,0,0.41070923,0.4232542550362806,Yes,High
10956,0.5560519654073148,1,1,1,1,0.49826333,0.642734904715873,Yes,Very High
10964,0.5204188390037136,1,1,1,1,0.5475845,0.4796703565768192,Yes,High
10965,0.6179499096482322,1,1,1,1,0.6150682,0.6222724335415476,Yes,Very High
10967,0.5304573767290675,1,1,1,1,0.4765588,0.6113052350546326,Yes,High
10969,0.4572235813318726,1,1,1,0,0.45415688,0.4618236101118316,Yes,High
10974,0.5084596875149197,1,1,1,1,0.48533955,0.5431398756400214,Yes,High
10978,0.4698987122453958,1,1,1,0,0.48010698,0.454586251596041,Yes,High
10980,0.5809718493319092,1,1,1,1,0.67396253,0.4414857486130142,Yes,Very High
10984,0.6510189571896774,1,1,1,1,0.64646477,0.6578502304652291,Yes,Very High
10985,0.5647870218000257,1,1,1,1,0.5938485,0.5211947647833438,Yes,Very High
10987,0.4781801162299434,1,1,1,0,0.49427745,0.4540340746782521,Yes,High
10988,0.5163117030888407,1,1,1,1,0.50520563,0.5329707959367852,Yes,High
10992,0.5673023698976705,1,1,1,1,0.6264752,0.4785430278010837,Yes,Very High
10993,0.6605092921794713,1,1,1,1,0.6634311,0.656126523748353,Yes,Very High
10996,0.5249802026376238,1,1,1,1,0.5634646,0.4672535889409757,Yes,High
10997,0.4942171347206293,1,1,1,0,0.52506727,0.4479418873949493,Yes,High
11001,0.4672047952707341,1,1,1,0,0.47579503,0.4543193826813825,Yes,High
11008,0.4773250777351805,1,1,1,0,0.4979323,0.4464141922265163,Yes,High
11010,0.4893601579698505,1,1,1,0,0.51628065,0.4489793735823489,Yes,High
11011,0.4534402099526698,1,1,1,0,0.45923465,0.4447485276253955,Yes,High
11016,0.6452226103976333,1,1,1,1,0.6609927,0.6215674583204002,Yes,Very High
11019,0.4790006244958009,1,1,1,0,0.48853424,0.464700153663895,Yes,High
11020,0.4334942418100863,1,1,1,0,0.4030509,0.4791592478162124,Yes,High
11023,0.462475501685769,1,1,1,0,0.46343648,0.4610340128079817,Yes,High
11024,0.4595846938311038,1,1,1,0,0.49447381,0.4072509972301565,Yes,High
11028,0.4212638263713491,1,1,1,0,0.3886504,0.4701839697388739,Yes,High
11030,0.5182050057815896,1,1,1,1,0.52517563,0.5077490678845311,Yes,High
11041,0.4235104978272683,1,1,1,0,0.42559522,0.4203833789103643,Yes,High
11044,0.4844209128547483,1,1,1,0,0.52353173,0.4257546797217859,Yes,High
11045,0.4556595195156427,1,1,1,0,0.5000554,0.3890656950131286,Yes,High
11053,0.4288777482281707,1,1,1,0,0.40350294,0.4669399365212973,Yes,High
11060,0.4241758921964063,1,1,1,0,0.38872486,0.4773524128454658,Yes,High
11061,0.4891122121558701,1,1,1,0,0.4739168,0.5119052874411432,Yes,High
11065,0.5866968010331347,1,1,1,1,0.5868548,0.5864597793581969,Yes,Very High
11073,0.4568126352772066,1,1,1,0,0.47260582,0.4331228514872364,Yes,High
11075,0.4601029391716121,1,1,1,0,0.44345126,0.4850804645891484,Yes,High
11077,0.4965025554772196,1,1,1,0,0.50315905,0.4865177896310831,Yes,High
11079,0.4286328943552897,1,1,1,0,0.39434835,0.4800596689140611,Yes,High
11083,0.60729680216182,1,1,1,1,0.6181974,0.5909458735552612,Yes,Very High
11088,0.5455427078059255,1,1,1,1,0.5927337,0.4747561881072667,Yes,High
11089,0.5051623173812902,1,1,1,1,0.50240767,0.5092942437181563,Yes,High
11091,0.4203119818823494,1,1,1,0,0.41766885,0.4242766510588321,Yes,High
11092,0.4989078236365137,1,1,1,0,0.49159312,0.5098798604666736,Yes,High
11093,0.4196642852796304,1,1,1,0,0.36590976,0.5002960729035706,Yes,High
11095,0.5458779403818005,1,1,1,1,0.5501671,0.539444180640666,Yes,High
11100,0.564615188841506,1,1,1,1,0.5486249,0.5886006325594686,Yes,Very High
11104,0.5750471074391201,1,1,1,1,0.5972231,0.5417830544235298,Yes,Very High
11106,0.4510933594534732,1,1,1,0,0.4485998,0.4548336904818656,Yes,High
11108,0.4508162839005309,1,1,1,0,0.49232808,0.3885485487157896,Yes,High
11111,0.4097314384112213,1,1,1,0,0.45097074,0.3478724277341004,Yes,High
11112,0.4042119034564848,1,1,1,0,0.40423605,0.4041756561488797,Yes,High
11116,0.4768231268355193,1,1,1,0,0.5127292,0.4229639608733213,Yes,High
11121,0.4690816707935237,1,1,1,0,0.4582245,0.4853674043035265,Yes,High
11125,0.4891894194418663,1,1,1,0,0.49207783,0.484856747819601,Yes,High
11129,0.5588756477919057,1,1,1,1,0.5667522,0.5470608115411884,Yes,Very High
11132,0.470143702179424,1,1,1,0,0.3936728,0.5848500419413846,Yes,High
11133,0.4512168172147174,1,1,1,0,0.42191553,0.4951687164968003,Yes,High
11134,0.4301146412396439,1,1,1,0,0.4288309,0.4320402057230492,Yes,High
11137,0.4022437211336606,1,1,1,0,0.390743,0.4194948142920716,Yes,High
11140,0.5095909967321318,1,1,1,1,0.50880855,0.5107646023974224,Yes,High
11142,0.5998398760661565,1,1,1,1,0.61635315,0.5750699588917403,Yes,Very High
11146,0.5029593956693008,1,1,1,1,0.5950814,0.3647763908465689,Yes,High
11148,0.4578711260026186,1,1,1,0,0.50280434,0.3904712619050067,Yes,High
11149,0.4022454082767571,1,1,1,0,0.39684144,0.4103513583045217,Yes,High
11153,0.5661670005936736,1,1,1,1,0.64399344,0.449427300845413,Yes,Very High
11157,0.5184500915516693,1,1,1,1,0.5372602,0.4902349667522506,Yes,High
11158,0.7654223100068598,1,1,1,1,0.8056405,0.7050949225133729,Yes,Very High
11159,0.444447464477249,1,1,1,0,0.42411736,0.4749425667803188,Yes,High
11162,0.5171591632428609,1,1,1,1,0.5713819,0.4358249884999899,Yes,High
11163,0.4393778816176737,1,1,1,0,0.4462115,0.429127458560786,Yes,High
11164,0.5401636480163361,1,1,1,1,0.5481586,0.5281712410029831,Yes,High
11165,0.6378345035336054,1,1,1,1,0.61588144,0.6707640346938462,Yes,Very High
11166,0.4292289302199157,1,1,1,0,0.45764855,0.3865994476897199,Yes,High
11173,0.524513344099172,1,1,1,1,0.51997876,0.5313151581338248,Yes,High
11174,0.5022891845322568,1,1,1,1,0.5338122,0.4550045942308799,Yes,High
11175,0.5365608819348429,1,1,1,1,0.5355461,0.5380829890625711,Yes,High
11176,0.4328462684261058,1,1,1,0,0.4340677,0.4310141265658673,Yes,High
11179,0.4293343074359539,1,1,1,0,0.43664563,0.418367298254878,Yes,High
11180,0.5672149844539431,1,1,1,1,0.5880652,0.5359396059245537,Yes,Very High
11183,0.401141224261157,1,1,1,0,0.43274072,0.3537419387599635,Yes,High
11187,0.4382588287225134,1,1,1,0,0.4424093,0.4320330967582184,Yes,High
11190,0.5357483157989089,1,1,1,1,0.61355215,0.4190425151280324,Yes,High
11192,0.4322567801087467,1,1,1,0,0.38929847,0.4966942395789842,Yes,High
11194,0.5983668800612002,1,1,1,1,0.6740626,0.4848232707430197,Yes,Very High
11196,0.4612386896749045,1,1,1,0,0.464199,0.4567981696475809,Yes,High
11197,0.5134490231019779,1,1,1,1,0.5028752,0.5293096848682872,Yes,High
11198,0.4946971876454508,1,1,1,0,0.5162393,0.4623840111077217,Yes,High
11201,0.5187480957425152,1,1,1,1,0.5403179,0.4863933998138992,Yes,High
11205,0.6276491514677286,1,1,1,1,0.664424,0.5724868009076715,Yes,Very High
11207,0.4698395266225706,1,1,1,0,0.46088132,0.4832768028206554,Yes,High
11208,0.4037615179940734,1,1,1,0,0.40401614,0.40337956694878,Yes,High
11211,0.4685492268224091,1,1,1,0,0.4673716,0.4703156031716691,Yes,High
11212,0.6386289432057666,1,1,1,1,0.7321193,0.498393360378575,Yes,Very High
11213,0.5196652869521925,1,1,1,1,0.53232706,0.5006725738791994,Yes,High
11214,0.5915753761598463,1,1,1,1,0.5777107,0.612372363524883,Yes,Very High
11215,0.4641952602089733,1,1,1,0,0.5126305,0.391542337343417,Yes,High
11217,0.5540904927577062,1,1,1,1,0.5724514,0.5265490532729733,Yes,Very High
11219,0.4299950272229212,1,1,1,0,0.42725107,0.4341109023459001,Yes,High
11223,0.4059392450322117,1,1,1,0,0.39895743,0.4164119283530627,Yes,High
11225,0.5313562589501322,1,1,1,1,0.5585671,0.4905399276850073,Yes,High
11232,0.6268514736535932,1,1,1,1,0.68187416,0.5443173756308319,Yes,Very High
11235,0.4347274835025376,1,1,1,0,0.4434779,0.4216018157986568,Yes,High
11237,0.5336171878407165,1,1,1,1,0.5222354,0.5506898197108916,Yes,High
11240,0.5733588202329092,1,1,1,1,0.58957684,0.549031760178907,Yes,Very High
11241,0.4767177991189012,1,1,1,0,0.47777483,0.4751322398874783,Yes,High
11244,0.6257209367691543,1,1,1,1,0.64866316,0.5913075524417227,Yes,Very High
11245,0.4176846691320169,1,1,1,0,0.41498813,0.4217294475311609,Yes,High
11249,0.4001660850730142,1,1,1,0,0.3857399,0.4218053586996101,Yes,High
11252,0.7637354271763532,1,1,1,1,0.77106756,0.752737183658771,Yes,Very High
11253,0.5646077170397574,1,1,1,1,0.5547812,0.5793474799458521,Yes,Very High
11255,0.4636499446365473,1,1,1,0,0.45539904,0.4760262771778397,Yes,High
11256,0.5394569169818946,1,1,1,1,0.5689974,0.495146173074739,Yes,High
11259,0.7875344224412869,1,1,1,1,0.83777905,0.7121674884457465,Yes,Very High
11261,0.4125320277915875,1,1,1,0,0.42264512,0.3973623271550934,Yes,High
11262,0.4087587010515026,1,1,1,0,0.38909522,0.4382539196939001,Yes,High
11264,0.584506365633364,1,1,1,1,0.5845356,0.5844625159510858,Yes,Very High
11265,0.541405625867938,1,1,1,1,0.5179935,0.5765237851145242,Yes,High
11266,0.5787419112927857,1,1,1,1,0.62710845,0.5061920812743761,Yes,Very High
11268,0.5089885018975766,1,1,1,1,0.5559573,0.4385352191108542,Yes,High
11269,0.4006648109206702,1,1,1,0,0.3938446,0.4108950982116525,Yes,High
11273,0.5563501819021504,1,1,1,1,0.6171202,0.4651951303201416,Yes,Very High
11274,0.4834499056564859,1,1,1,0,0.46393144,0.5127275723782906,Yes,High
11275,0.5945386498354281,1,1,1,1,0.6110497,0.5697720272298668,Yes,Very High
11281,0.4805413626651294,1,1,1,0,0.50350535,0.44609535312164,Yes,High
11282,0.5769762799998683,1,1,1,1,0.61506003,0.519850652878623,Yes,Very High
11283,0.4556652391646472,1,1,1,0,0.47505775,0.4265764565999724,Yes,High
11286,0.543929347253207,1,1,1,1,0.5814373,0.4876674186596365,Yes,High
11288,0.6561246717851594,1,1,1,1,0.706342,0.580798661927689,Yes,Very High
11290,0.5485667538020933,1,1,1,1,0.5319235,0.5735316751832574,Yes,High
11291,0.4675257847408117,1,1,1,0,0.4396763,0.5092999452600036,Yes,High
11293,0.4747045056750995,1,1,1,0,0.5499754,0.3617981117791489,Yes,High
11294,0.4223615013654249,1,1,1,0,0.4137972,0.4352079165715023,Yes,High
11297,0.4028935711264719,1,1,1,0,0.3681942,0.4549426164925372,Yes,High
11299,0.420795571606259,1,1,1,0,0.37327188,0.4920810754122844,Yes,High
11302,0.5778289036815457,1,1,1,1,0.63189733,0.4967262339753638,Yes,Very High
11303,0.5302305115806424,1,1,1,1,0.60011756,0.4253998879460899,Yes,High
11304,0.4906620918971018,1,1,1,0,0.5322202,0.4283249227359187,Yes,High
11305,0.4587366849387925,1,1,1,0,0.46840745,0.4442305043849451,Yes,High
11306,0.4450238448878608,1,1,1,0,0.43790343,0.4557044313600862,Yes,High
11307,0.4947832025742631,1,1,1,0,0.49182174,0.4992253575861705,Yes,High
11308,0.625316422967605,1,1,1,1,0.6726797,0.5542714441530214,Yes,Very High
11312,0.611873205668638,1,1,1,1,0.57096916,0.6732292378120367,Yes,Very High
11315,0.5093614250342872,1,1,1,1,0.47016358,0.5681581273478334,Yes,High
11316,0.449539009118625,1,1,1,0,0.46792608,0.4219583506001741,Yes,High
11317,0.582006235553037,1,1,1,1,0.6040703,0.5489101003438503,Yes,Very High
11324,0.4448954076669335,1,1,1,0,0.4634286,0.4170956241840421,Yes,High
11329,0.420701887886357,1,1,1,0,0.45440495,0.3701472945030323,Yes,High
11330,0.554506810821457,1,1,1,1,0.5334759,0.5860532132719042,Yes,Very High
11331,0.4313467367086683,1,1,1,0,0.46000263,0.3883628357434954,Yes,High
11333,0.4833261813385681,1,1,1,0,0.44488975,0.5409808073598632,Yes,High
11336,0.4847846543748404,1,1,1,0,0.49521983,0.4691318958896462,Yes,High
11338,0.5904914148537301,1,1,1,1,0.596144,0.5820124615947365,Yes,Very High
11341,0.4938401159815264,1,1,1,0,0.48926678,0.5007000707517744,Yes,High
11344,0.520790527031105,1,1,1,1,0.5393399,0.4929664228491017,Yes,High
11346,0.5765637860667582,1,1,1,1,0.55837685,0.6038441772192407,Yes,Very High
11350,0.4634278652696455,1,1,1,0,0.47320285,0.4487653666805835,Yes,High
11354,0.5733594059353784,1,1,1,1,0.61994773,0.5034768728926069,Yes,Very High
11359,0.4214829941269524,1,1,1,0,0.4374805,0.3974867213956435,Yes,High
11360,0.4555875335625241,1,1,1,0,0.44050366,0.4782133486100609,Yes,High
11361,0.5187130580127104,1,1,1,1,0.55598766,0.4628011608570476,Yes,High
11363,0.5163595949748128,1,1,1,1,0.5248905,0.5035632041938526,Yes,High
11367,0.4442244346440385,1,1,1,0,0.4521527,0.4323319781572992,Yes,High
11368,0.57095321295715,1,1,1,1,0.5847295,0.5502887635940469,Yes,Very High
11370,0.4293276796114894,1,1,1,0,0.42774522,0.4317013495595386,Yes,High
11374,0.5631113439793907,1,1,1,1,0.60372084,0.5021970942605343,Yes,Very High
11375,0.5690501739504266,1,1,1,1,0.58960307,0.5382208054071486,Yes,Very High
11382,0.5620193162313638,1,1,1,1,0.58912,0.5213683045783486,Yes,Very High
11384,0.6100542945030345,1,1,1,1,0.6329449,0.5757183835811945,Yes,Very High
11389,0.6804070224739166,1,1,1,1,0.7558826,0.5671935653629531,Yes,Very High
11393,0.6460624536940711,1,1,1,1,0.63282067,0.6659251205795151,Yes,Very High
11398,0.513959914563561,1,1,1,1,0.51860183,0.5069970342478767,Yes,High
11399,0.4393524649773995,1,1,1,0,0.47546694,0.3851807423022788,Yes,High
11404,0.6572498562823693,1,1,1,1,0.7344376,0.5414682335880796,Yes,Very High
11409,0.4186688686863429,1,1,1,0,0.4096848,0.4321449313203114,Yes,High
11411,0.6748158343791233,1,1,1,1,0.7020993,0.6338905563352668,Yes,Very High
11415,0.5353943565685054,1,1,1,1,0.5454912,0.5202490486697605,Yes,High
11419,0.4772067348358558,1,1,1,0,0.47985676,0.4732316683226643,Yes,High
11428,0.4262692832711872,1,1,1,0,0.42668724,0.4256423323759278,Yes,High
11430,0.4645305591772702,1,1,1,0,0.4960332,0.4172765508171686,Yes,High
11431,0.4134482843075837,1,1,1,0,0.45681614,0.3483964757111283,Yes,High
11435,0.4795642641964321,1,1,1,0,0.5205601,0.4180705169297172,Yes,High
11437,0.4425777360286763,1,1,1,0,0.44950435,0.4321878066873675,Yes,High
11441,0.4356679192916315,1,1,1,0,0.51590925,0.3153058567980333,Yes,High
11442,0.4676776130995523,1,1,1,0,0.5253573,0.3811580439412027,Yes,High
11447,0.5360312122183858,1,1,1,1,0.5997416,0.4404656484916355,Yes,High
11448,0.5115450750375712,1,1,1,1,0.5071649,0.5181153442921549,Yes,High
11449,0.567855419561915,1,1,1,1,0.5503511,0.5941119090856423,Yes,Very High
11450,0.4439406733233262,1,1,1,0,0.4314516,0.462674285103512,Yes,High
11451,0.4175770333040776,1,1,1,0,0.38988274,0.4591184607716954,Yes,High
11452,0.5030737995916892,1,1,1,1,0.48838726,0.5251035540834785,Yes,High
11467,0.6107060434670524,1,1,1,1,0.61714387,0.6010492449629494,Yes,Very High
11469,0.4028017219627754,1,1,1,0,0.42063773,0.3760477147313098,Yes,High
11470,0.6537055640422174,1,1,1,1,0.69316417,0.5945175809171965,Yes,Very High
11474,0.6087992399245358,1,1,1,1,0.6536715,0.5414908154084922,Yes,Very High
11476,0.5721509084979561,1,1,1,1,0.6258578,0.4915905559758014,Yes,Very High
11481,0.5486245283025832,1,1,1,1,0.5541256,0.5403729102359046,Yes,High
11482,0.4059903719873365,1,1,1,0,0.39684597,0.419706950299724,Yes,High
11485,0.4314565887172813,1,1,1,0,0.42167416,0.4461301689644145,Yes,High
11487,0.4391098846415344,1,1,1,0,0.43777907,0.4411060932824172,Yes,High
11488,0.4220212543872403,1,1,1,0,0.4493067,0.3810930611857293,Yes,High
11489,0.4782336434705618,1,1,1,0,0.48501265,0.4680650882382102,Yes,High
11491,0.429198333168022,1,1,1,0,0.41575456,0.449363983035068,Yes,High
11492,0.4933036709917627,1,1,1,0,0.53043014,0.4376139107080902,Yes,High
11496,0.4078489731045124,1,1,1,0,0.4137235,0.3990371625352791,Yes,High
11497,0.4515489575899145,1,1,1,0,0.43723953,0.4730130577178054,Yes,High
11499,0.5627742357663715,1,1,1,1,0.5752198,0.5441058296989412,Yes,Very High
11500,0.4600962867355952,1,1,1,0,0.4314358,0.5030870114804827,Yes,High
11504,0.5725129548819916,1,1,1,1,0.58734345,0.5502671758612139,Yes,Very High
11506,0.4405829612687655,1,1,1,0,0.4514786,0.4242394875177314,Yes,High
11507,0.8232478855157561,1,1,1,1,0.8332376,0.8082632864774929,Yes,Very High
11510,0.514019008966111,1,1,1,1,0.57120943,0.4282333614722461,Yes,High
11511,0.4715986858637815,1,1,1,0,0.45879883,0.4907984313447487,Yes,High
11514,0.5506626639614569,1,1,1,1,0.56869406,0.5236155474806992,Yes,Very High
11519,0.4164714836808768,1,1,1,0,0.40490726,0.4338178097537973,Yes,High
11521,0.4776619818337088,1,1,1,0,0.46570694,0.4955944782811713,Yes,High
11525,0.5474469720835651,1,1,1,1,0.5734567,0.5084323285806093,Yes,High
11526,0.6432911729007739,1,1,1,1,0.6989147,0.5598558423891111,Yes,Very High
11528,0.570075965199518,1,1,1,1,0.5491194,0.601510793650269,Yes,Very High
11529,0.6264358905319164,1,1,1,1,0.663474,0.5708786466131085,Yes,Very High
11530,0.5892486381932903,1,1,1,1,0.6048279,0.5658797443918409,Yes,Very High
11531,0.4025010611570024,1,1,1,0,0.38825414,0.4238714267701267,Yes,High
11532,0.4056061164114269,1,1,1,0,0.40623307,0.4046656453543387,Yes,High
11538,0.4609482787800468,1,1,1,0,0.52067316,0.3713609036685618,Yes,High
11543,0.4818337714676947,1,1,1,0,0.5078186,0.4428565144551024,Yes,High
11545,0.5277546698477659,1,1,1,1,0.5447157,0.5023130910165094,Yes,High
11546,0.8071934345632503,1,1,1,1,0.82504004,0.7804234483017798,Yes,Very High
11548,0.4401850561060387,1,1,1,0,0.46570334,0.4019076028858321,Yes,High
11553,0.4526387183522218,1,1,1,0,0.43257666,0.4827317666647417,Yes,High
11554,0.4301205913611086,1,1,1,0,0.48721212,0.3444832663704533,Yes,High
11555,0.5028074185954988,1,1,1,1,0.522438,0.4733615619211049,Yes,High
11556,0.4686590166710404,1,1,1,0,0.44854817,0.4988252450581857,Yes,High
11557,0.4154516909022469,1,1,1,0,0.40522718,0.4307884359109746,Yes,High
11561,0.4066975967817454,1,1,1,0,0.4331459,0.3670251262021433,Yes,High
11564,0.4736989897361726,1,1,1,0,0.4630065,0.4897377296962666,Yes,High
11565,0.5798189278949323,1,1,1,1,0.66614836,0.4503246984156526,Yes,Very High
11568,0.4425931862944052,1,1,1,0,0.42792946,0.4645887742324883,Yes,High
11569,0.7012450317443214,1,1,1,1,0.76517487,0.6053502658756579,Yes,Very High
11570,0.5685213714596526,1,1,1,1,0.6101494,0.5060793235294263,Yes,Very High
11571,0.6508597825774408,1,1,1,1,0.65085226,0.6508710470817627,Yes,Very High
11574,0.5945043251686479,1,1,1,1,0.63853425,0.5284593964053159,Yes,Very High
11575,0.4308802121198727,1,1,1,0,0.42559636,0.4388059510083379,Yes,High
11576,0.5075150783730461,1,1,1,1,0.51068616,0.502758412528265,Yes,High
11577,0.502363721148745,1,1,1,1,0.4882591,0.5235205829555187,Yes,High
11578,0.5458295411384787,1,1,1,1,0.6202485,0.434201078245214,Yes,High
11580,0.5250604561874654,1,1,1,1,0.57400817,0.4516388753824895,Yes,High
11582,0.5043028651994252,1,1,1,1,0.53129876,0.4638090131982623,Yes,High
11583,0.4275236373672595,1,1,1,0,0.39095205,0.4823810099387443,Yes,High
11586,0.4702148108258118,1,1,1,0,0.45697522,0.4900741499101794,Yes,High
11590,0.4645177341449878,1,1,1,0,0.46003246,0.4712456258507128,Yes,High
11592,0.5217718106062292,1,1,1,1,0.55083436,0.4781779452043473,Yes,High
11595,0.456270797262452,1,1,1,0,0.45677754,0.4555106491095372,Yes,High
