days_since_last_login,avg_monthly_usage_hours,payment_delay_days_mean,critical_ticket_ratio,avg_nps_score,revenue_at_risk,payment_consistency_score,unresolved_ratio,total_tickets,mrr_current,tenure_days,usage_per_user,feature_adoption_pct_mean,total_users,churned
77,46.2,0.391304347826087,0.125,6.0,1232.795504347826,0.9565217391304348,0.125,8.0,139.34,1007,9.24,28.0,5,0
6,28.5,8.2,0.375,5.0,851.482647272727,0.0,0.375,8.0,652.8,185,9.5,79.9,3,0
33,46.9,6.666666666666667,0.2,1.0,2214.815527272727,0.0,0.3,10.0,2214.48,62,9.38,26.6,5,0
12,40.9,0.0,0.5625,7.5,811.2107476076555,1.0,0.1875,16.0,96.72973684210528,793,10.225,14.4,4,0
47,35.9,7.75,0.2,4.0,2906.8088814545454,0.25,0.4,5.0,1045.56,520,8.975,50.1,4,0
73,12.8,7.5,0.2,4.5,4858.3038,0.25,0.2666666666666666,15.0,1588.2,551,12.8,35.7,1,0
5,56.9,6.0,0.6666666666666666,9.5,6278.682327272729,0.5,0.6666666666666666,3.0,1634.88,154,28.45,61.8,2,0
18,9.4,1.05,0.25,7.0,843.0181772727274,0.85,0.125,8.0,99.4,459,2.35,40.5,4,0
11,34.6,1.2162162162162162,0.4615384615384615,6.0,565.624433944434,0.8648648648648649,0.1538461538461538,13.0,76.76,276,17.3,77.3,2,0
84,13.5,0.3461538461538461,0.2727272727272727,9.0,1463.8297552447552,0.9230769230769232,0.0909090909090909,11.0,147.25,1128,3.375,82.7,4,0
76,43.6,1.1515151515151516,0.3333333333333333,7.0,651.9781487603304,0.8484848484848485,0.3333333333333333,3.0,85.05,459,8.72,68.2,5,0
44,36.7,1.4285714285714286,0.25,10.0,1242.9431403061224,0.8571428571428571,0.375,8.0,133.57285714285717,1281,18.35,49.0,2,0
40,46.6,0.0,0.4,3.5,702.9654545454546,1.0,0.1,10.0,101.07999999999998,336,23.3,55.1,2,0
64,27.2,0.0,0.1666666666666666,6.0,10347.96,1.0,0.1666666666666666,6.0,1676.4,428,27.2,82.3,1,0
66,29.6,0.2340425531914893,0.625,5.0,731.5661794970987,0.9787234042553192,0.3125,16.0,114.64,581,9.866666666666667,74.6,3,0
51,48.1,0.1632653061224489,0.125,8.5,1008.7108330241184,0.979591836734694,0.125,8.0,97.8,1007,12.025,70.6,4,1
53,12.2,6.4,0.2,7.0,3516.958575709091,0.0,0.4,15.0,2115.48,551,12.2,55.9,1,1
13,54.6,5.0,0.4117647058823529,4.0,1658.4618609625668,0.0,0.4117647058823529,17.0,811.44,793,13.65,24.8,4,0
23,22.8,7.0,0.1333333333333333,6.5,4345.702062545454,0.0,0.3333333333333333,15.0,1575.72,307,4.5600000000000005,58.9,5,1
91,34.3,0.0,0.4166666666666667,7.0,1601.7056818181818,1.0,0.1666666666666666,12.0,185.95,215,17.15,54.5,2,0
54,56.7,0.0,0.5555555555555556,5.0,566.3239393939393,1.0,0.2222222222222222,9.0,81.61,1281,11.34,56.2,5,1
36,59.3,0.6666666666666666,0.375,1.0,1062.683792207792,0.9523809523809524,0.125,8.0,195.6,824,40.87675,70.9,1,0
72,16.1,4.333333333333333,0.3076923076923077,7.5,11475.29874125874,0.6666666666666666,0.2307692307692307,13.0,2259.0,673,4.025,21.4,4,0
18,35.9,1.1923076923076923,0.5,5.5,1108.1308234265734,0.8461538461538461,0.3333333333333333,6.0,171.87,1066,7.18,61.8,5,0
43,25.7,0.7631578947368421,0.1818181818181818,3.0,604.6872248803827,0.8947368421052632,0.1818181818181818,11.0,90.5,612,25.7,26.1,1,0
58,3.5,9.0,0.0,3.0,1570.9679999999998,0.0,0.0,2.0,623.4,1403,0.7,67.1,5,1
3,33.0,1.48,0.0,3.0,1375.898203636364,0.84,0.0,4.0,184.77,520,8.25,70.4,4,0
5,50.1,0.0,0.8,1.0,447.3818181818183,1.0,0.2,5.0,109.36,307,10.02,13.6,5,0
31,47.0,10.4,0.4615384615384615,4.0,1408.270752,0.0,0.3076923076923077,13.0,1643.64,185,15.666666666666666,71.1,3,0
39,23.5,0.0,0.3636363636363636,2.5,7238.97490909091,1.0,0.3636363636363636,11.0,1805.64,336,5.875,56.2,4,0
88,7.1,3.6666666666666665,0.3333333333333333,3.0,6090.053556363637,0.6666666666666666,0.25,9.0,1609.68,1038,1.42,11.2,5,1
57,32.9,4.666666666666667,0.6666666666666666,5.0,1444.97864,0.0,0.0,3.0,628.92,824,10.966666666666669,59.4,3,0
63,50.8,0.3409090909090909,0.5,1.0,831.7904628099176,0.9772727272727272,0.3571428571428571,14.0,186.59000000000003,1345,12.7,21.8,4,0
78,14.3,0.9069767441860463,0.3333333333333333,5.0,1040.5032903171248,0.8837209302325582,0.4666666666666667,15.0,161.78,1403,7.15,51.0,2,0
24,42.5,0.0,0.6666666666666666,2.5,334.8981818181818,1.0,0.3333333333333333,3.0,68.22,1403,10.625,27.0,4,1
20,34.3,4.0,0.4166666666666667,8.0,784.9731696969698,0.5,0.25,12.0,121.81,916,11.433333333333332,86.2,3,1
10,42.1,13.25,0.4375,5.0,1010.7308400000002,0.0,0.1875,16.0,1085.64,93,21.05,59.5,2,0
78,5.5,1.761904761904762,0.4375,5.0,730.2512688311689,0.7619047619047619,0.25,16.0,116.52,701,2.75,55.1,2,1
68,25.6,1.0,0.2352941176470588,6.5,5048.600557860962,0.5,0.1176470588235294,17.0,1074.24,428,25.6,54.8,1,1
15,14.4,10.0,0.25,2.0,1960.947163636364,0.0,0.25,4.0,1802.04,612,7.2,80.4,2,0
43,14.9,4.5,0.25,1.0,3560.2610400000003,0.5,0.375,8.0,1354.32,612,4.966666666666667,54.7,3,0
61,45.1,5.5,0.25,5.0,3801.267645,0.0,0.1875,16.0,2254.44,1281,22.55,43.1,2,0
75,14.2,9.5,0.2222222222222222,3.5,2666.8848096969696,0.0,0.3333333333333333,9.0,1957.92,367,14.2,78.5,1,0
10,50.1,0.0833333333333333,0.2857142857142857,1.0,573.4000288961038,0.9791666666666666,0.2857142857142857,14.0,107.83,307,40.87675,36.5,1,0
45,45.2,6.5,0.4,6.0,2422.2868014545447,0.0,0.4,5.0,1521.12,62,22.6,87.4,2,0
80,40.2,7.4,0.5333333333333333,7.0,385.44207927272726,0.0,0.0666666666666666,15.0,166.29,1403,20.1,81.6,2,0
23,6.3,5.5,0.3333333333333333,8.0,983.0148363636364,0.5,0.3333333333333333,3.0,154.68,336,6.3,12.6,1,1
54,36.3,0.0,0.3333333333333333,5.5,7417.574181818181,1.0,0.3333333333333333,6.0,1404.36,612,9.075,18.8,4,1
39,30.0,6.666666666666667,0.3333333333333333,1.0,3767.262545454546,0.3333333333333333,0.6666666666666666,3.0,2114.28,1403,10.0,24.0,3,0
11,33.4,2.7222222222222223,0.2,6.0,963.2943932659932,0.7222222222222222,0.1333333333333333,15.0,129.59,581,8.35,21.3,4,0
18,18.9,7.4,0.4166666666666667,1.5,208.57438636363636,0.2,0.3333333333333333,12.0,74.07,1462,18.9,93.6,1,0
14,19.9,0.0,0.0,4.0,887.5636363636364,1.0,0.0,1.0,101.7,246,3.98,66.2,5,0
71,23.4,1.121212121212121,0.5,9.5,1127.2303925619835,0.8787878787878788,0.0,2.0,118.27,642,23.4,76.8,1,0
33,5.1,7.6,0.7142857142857143,0.0,141.23524155844154,0.0,0.4285714285714285,7.0,137.59,428,1.02,59.9,5,0
79,22.1,7.0,0.1428571428571428,0.0,637.4674036363635,0.0,0.2142857142857142,14.0,608.64,62,7.366666666666667,28.2,3,1
61,49.4,0.6857142857142857,0.2,1.5,845.1528928831168,0.9142857142857144,0.4,5.0,159.47,307,40.87675,31.5,1,0
57,48.8,6.75,0.3333333333333333,2.0,1397.2259127272728,0.0,0.3333333333333333,9.0,778.32,154,9.76,63.4,5,0
49,38.6,0.5625,0.0,8.0,771.145097727273,0.9375,0.5,2.0,84.93,398,19.3,19.7,2,0
30,11.8,11.333333333333334,1.0,5.0,2005.7883490909087,0.0,0.0,1.0,1407.96,612,2.3600000000000003,90.0,5,1
13,54.4,8.0,0.6923076923076923,4.5,4692.609083076923,0.0,0.1538461538461538,13.0,2322.72,520,40.87675,36.5,1,0
79,56.6,0.6176470588235294,0.3333333333333333,0.0,732.2332620320856,0.9411764705882352,0.3333333333333333,12.0,166.68,1431,11.32,33.8,5,0
75,50.7,1.1,0.3,2.5,443.7177919999999,0.75,0.3,10.0,83.71,612,25.35,78.7,2,0
43,44.3,8.0,0.6666666666666666,6.5,2591.169178181819,0.0,0.4444444444444444,9.0,1676.8800000000003,489,8.86,36.6,5,0
66,15.5,3.0,0.625,5.5,1197.4724165120592,0.5714285714285714,0.0,8.0,203.8814285714286,246,7.75,83.8,2,1
32,14.0,5.5,0.6666666666666666,2.0,1837.2561454545453,0.5,0.0,3.0,652.8,246,4.666666666666667,68.8,3,0
61,38.5,0.8222222222222222,0.375,5.0,1123.5235916666666,0.9111111111111112,0.5,8.0,177.89,459,38.5,42.6,1,0
16,23.3,0.8,0.2857142857142857,0.0,351.7811075324675,0.9,0.2857142857142857,7.0,77.08,977,23.3,24.1,1,0
73,7.5,8.0,0.1428571428571428,4.5,2555.0715600000003,0.0,0.2857142857142857,7.0,1273.08,612,3.75,28.4,2,1
70,38.1,7.8,0.5294117647058824,5.0,2043.6872804278069,0.0,0.2352941176470588,17.0,1275.48,428,12.7,62.4,3,0
6,38.5,0.7692307692307693,0.3846153846153846,1.0,594.8727998924152,0.9230769230769232,0.3076923076923077,13.0,124.04999999999998,307,7.7,55.8,5,0
29,13.4,11.0,0.1666666666666666,2.5,1487.2369527272729,0.0,0.1666666666666666,6.0,874.44,367,6.7,30.6,2,1
38,58.9,0.1363636363636363,0.3333333333333333,10.0,1694.0244161157027,0.9545454545454546,0.1666666666666666,12.0,165.24136363636364,732,19.633333333333333,17.9,3,0
32,59.3,6.4,0.0,1.5,1095.300253090909,0.0,0.5,8.0,1227.84,1372,29.65,91.7,2,0
54,9.9,3.3,0.25,9.5,996.46281,0.7,0.4375,16.0,124.52,854,3.3000000000000003,73.1,3,1
5,35.7,0.2857142857142857,0.5,10.0,948.7728857142858,0.9285714285714286,0.5,2.0,109.54,673,11.9,16.1,3,0
71,24.2,1.3333333333333333,0.1666666666666666,9.0,1311.004414141414,0.8333333333333334,0.1666666666666666,6.0,138.14,307,6.05,76.7,4,0
83,24.3,3.5,0.5294117647058824,7.5,1284.623849839572,0.0,0.0588235294117647,17.0,633.24,1158,8.1,71.3,3,0
47,55.0,0.0,0.0,9.0,11491.452,1.0,0.9333333333333333,1.0,1941.72,1158,13.75,56.8,4,0
3,8.8,0.0909090909090909,0.5555555555555556,5.0,730.0618181818182,0.9696969696969696,0.4444444444444444,9.0,118.25,581,2.2,38.4,4,0
73,56.2,7.2,0.2,5.0,4986.666610036364,0.0,0.0666666666666666,15.0,2144.88,398,18.73333333333333,15.5,3,0
59,44.6,8.0,0.2,9.0,4819.281966545454,0.3333333333333333,0.2,15.0,1094.64,824,11.15,34.3,4,1
46,56.1,0.0,0.2,10.0,8534.030399999998,1.0,0.2,5.0,1128.84,93,11.22,64.2,5,0
63,18.6,4.363636363636363,0.25,6.0,830.2449867768594,0.5454545454545454,0.25,4.0,134.22,340,18.6,15.8,1,0
21,44.6,0.3157894736842105,0.2222222222222222,9.0,912.6438516746408,0.9473684210526316,0.1111111111111111,9.0,89.85,520,14.866666666666667,76.4,3,1
87,42.7,5.25,0.25,4.0,590.6827431818182,0.375,0.0,4.0,113.48,1038,14.233333333333334,27.0,3,0
30,36.6,0.7058823529411765,0.5,1.0,384.0521219251337,0.8823529411764706,0.3333333333333333,6.0,89.33,1372,36.6,72.5,1,0
59,15.5,0.0,1.0,5.0,571.41,1.0,0.9333333333333333,1.0,190.47,1158,3.875,93.5,4,0
83,2.6,0.4318181818181818,0.5333333333333333,6.0,1277.889836997245,0.9545454545454546,0.3333333333333333,15.0,181.69,1066,2.6,10.6,1,1
19,50.1,12.0,0.0,2.0,2823.4263272727267,0.0,0.0,3.0,1257.6,1158,16.7,60.3,3,0
78,49.9,5.2,0.5,1.0,497.00490727272734,0.4,0.0,2.0,133.61,1462,16.633333333333333,17.2,3,0
60,35.3,5.333333333333333,0.6,1.0,1468.5008494545457,0.0,0.2,15.0,1691.16,977,8.825,41.4,4,0
52,40.7,2.0,0.4,1.5,921.3654129505582,0.7368421052631579,0.0666666666666666,15.0,180.68,185,13.566666666666668,33.1,3,1
72,52.0,0.5625,0.3333333333333333,2.0,806.2385943181819,0.90625,0.3333333333333333,3.0,150.67,701,17.333333333333332,87.4,3,0
33,36.0,2.9285714285714284,0.1428571428571428,2.0,943.079548051948,0.7857142857142857,0.1428571428571428,7.0,159.29,432,7.2,80.8,5,0
78,51.6,4.75,0.6666666666666666,1.0,2771.539622727272,0.5,0.1666666666666666,12.0,1200.6,1372,12.9,78.2,4,1
41,6.0,7.8,0.4117647058823529,4.5,1183.0553279999997,0.0,0.2941176470588235,17.0,748.68,1158,3.0,78.1,2,0
58,43.0,0.7916666666666666,0.0,9.0,856.9702272727274,0.9166666666666666,0.0,4.0,78.5,673,10.75,91.1,4,0
58,48.8,2.142857142857143,0.4166666666666667,8.0,1424.6431168831166,0.8571428571428571,0.3333333333333333,12.0,179.95,123,9.76,67.3,5,1
66,4.4,0.6944444444444444,0.3076923076923077,1.5,976.461965811966,0.9444444444444444,0.4615384615384615,13.0,199.6,1189,4.4,26.3,1,0
68,29.0,2.5454545454545454,0.2,0.0,326.71881454545456,0.7272727272727273,0.2,10.0,72.19,612,9.666666666666666,13.8,3,0
55,44.8,3.0,0.2666666666666666,3.0,627.5886545454545,0.7,0.1333333333333333,15.0,108.3,246,11.2,36.7,4,1
10,41.4,8.428571428571429,0.5454545454545454,6.5,384.6528,0.2857142857142857,0.3636363636363636,11.0,89.04,763,8.28,49.4,5,0
66,14.1,0.5227272727272727,1.0,1.0,629.3989400826447,0.9090909090909092,0.0,1.0,161.77,93,7.05,25.8,2,0
40,25.4,4.857142857142857,0.5,10.0,393.3247499999999,0.5714285714285714,0.25,4.0,53.55,1431,25.4,42.5,1,0
55,9.4,5.333333333333333,0.5,1.5,3578.4780741818186,0.3333333333333333,0.4,10.0,1736.88,1311,3.1333333333333333,75.3,3,1
34,53.4,0.6,0.8333333333333334,6.0,1225.3001515151518,0.9555555555555556,0.1666666666666666,6.0,184.55,1342,26.7,10.4,2,0
35,21.0,0.0,0.5714285714285714,10.0,620.49,1.0,0.3571428571428571,14.0,67.34,489,5.25,57.3,4,0
50,15.0,4.857142857142857,0.5,8.0,952.9839116883118,0.4285714285714285,0.0,2.0,148.53,336,3.75,31.6,4,1
47,5.9,4.75,0.2727272727272727,8.0,727.0891636363638,0.5,0.4545454545454545,11.0,115.98,489,5.9,58.1,1,0
49,56.5,8.333333333333334,0.25,7.0,4079.915636363636,0.0,0.4166666666666667,12.0,2023.2,1066,11.3,29.5,5,0
67,12.5,5.444444444444445,0.1818181818181818,8.0,434.6868484848485,0.4444444444444444,0.2727272727272727,11.0,66.39,793,12.5,93.1,1,0
82,3.6,3.0,0.4444444444444444,10.0,6001.470720000001,0.75,0.0,9.0,940.08,93,3.6,30.4,1,0
80,10.2,12.0,0.2352941176470588,0.0,2619.4222742245984,0.0,0.1764705882352941,17.0,1677.84,1128,2.55,77.7,4,0
53,13.6,8.666666666666666,0.6,1.5,3449.61304290909,0.0,0.2,5.0,2245.08,1311,13.6,70.0,1,1
50,21.2,9.75,0.6,8.0,2659.6069003636367,0.0,0.2,10.0,1240.32,551,10.6,86.7,2,0
39,27.5,1.4285714285714286,0.5,3.5,297.2594772727273,0.8571428571428571,0.25,4.0,52.13,824,27.5,37.2,1,0
55,44.1,0.8947368421052632,0.4,9.0,942.1011743540668,0.8947368421052632,0.0,10.0,97.59,612,11.025,85.3,4,0
91,4.5,0.6956521739130435,0.5,4.0,1166.285990513834,0.9130434782608696,0.0,2.0,169.53,1311,0.9,11.3,5,1
77,20.3,6.333333333333333,0.1428571428571428,6.0,2411.972029090909,0.0,0.2857142857142857,7.0,1128.72,732,6.766666666666667,31.0,3,0
25,56.5,6.75,0.3333333333333333,4.0,2785.4059418181823,0.0,0.25,9.0,1448.88,1281,11.3,49.9,5,0
32,51.2,3.75,0.2941176470588235,5.0,3926.4457572192514,0.5,0.3529411764705882,17.0,1055.28,276,17.066666666666666,25.1,3,0
1,3.1,0.0,0.0,5.5,12405.730909090908,1.0,0.0,4.0,1856.64,701,3.1,43.1,1,0
61,22.3,0.0,0.5833333333333334,5.0,889.504318181818,1.0,0.3333333333333333,12.0,136.37,1128,11.15,56.3,2,0
74,10.1,0.0,0.0,2.0,7143.222545454544,1.0,0.3333333333333333,3.0,1537.68,1342,2.525,29.9,4,0
34,51.2,14.5,0.0909090909090909,5.0,4713.786,0.0,0.1818181818181818,11.0,2040.6,705,17.066666666666666,58.8,3,0
2,34.1,0.0,0.3333333333333333,5.0,1237.4545454545455,1.0,0.3333333333333333,12.0,170.15,854,8.525,67.2,4,0
59,57.2,0.5862068965517241,0.0,5.5,1087.6457366771158,0.8620689655172413,0.0,3.0,122.9,1311,11.44,47.0,5,1
87,15.0,9.0,0.2,9.0,3983.7571199999993,0.0,0.0,5.0,1191.6,732,7.5,74.6,2,1
14,22.4,0.0,0.25,7.0,8506.500545454546,1.0,0.3125,16.0,1400.64,1189,5.6,13.0,4,0
58,27.2,0.4418604651162791,0.4545454545454545,0.0,662.6590985200846,0.9302325581395348,0.2727272727272727,11.0,157.83,1219,5.44,52.5,5,1
48,46.3,0.2142857142857142,0.4,3.0,573.7648207792206,0.9285714285714286,0.0,5.0,85.35,246,15.433333333333332,56.8,3,0
44,41.2,0.8695652173913043,0.2857142857142857,7.0,589.9907329192547,0.8695652173913043,0.1428571428571428,14.0,69.96,1038,13.733333333333334,38.3,3,0
8,38.9,0.725,0.3333333333333333,2.5,1112.7172530303028,0.925,0.3333333333333333,9.0,196.63,977,12.966666666666669,73.5,3,0
60,18.8,1.0555555555555556,0.4,6.0,1357.2244626262627,0.8888888888888888,0.2666666666666666,15.0,185.19,793,18.8,72.7,1,1
53,10.4,0.0,0.5,6.0,919.3254545454544,1.0,0.0,8.0,110.52,62,10.4,44.4,1,1
9,23.6,9.0,0.3846153846153846,6.0,1681.348652307692,0.0,0.3846153846153846,13.0,726.84,701,4.720000000000001,20.9,5,0
48,14.0,0.5,0.1428571428571428,8.0,1236.820085064935,0.9583333333333334,0.1428571428571428,7.0,126.09,1189,3.5,75.3,4,0
43,39.7,0.7441860465116279,1.0,5.0,334.1915627906976,0.9302325581395348,0.0,1.0,58.01,1097,9.925,26.4,4,0
82,38.7,0.6097560975609756,0.1333333333333333,0.0,794.3577827050999,0.8780487804878049,0.3333333333333333,15.0,165.12,1128,12.9,66.3,3,1
54,58.6,0.1111111111111111,0.2666666666666666,8.0,788.8823525925927,0.9629629629629628,0.2,15.0,84.59000000000002,797,29.3,93.5,2,0
82,47.5,2.3076923076923075,0.25,0.0,713.7230139860139,0.7692307692307693,0.25,4.0,162.73999999999998,1007,11.875,74.7,4,0
33,34.8,8.0,0.0,1.5,1793.6849127272728,0.0,0.0,1.0,1569.84,1311,34.8,29.3,1,0
82,58.5,0.0,0.0,1.0,7783.776,1.0,0.0,1.0,1568.16,336,29.25,72.1,2,1
84,14.7,4.666666666666667,0.375,8.0,3513.0661490909097,0.0,0.375,8.0,1571.16,824,7.35,50.1,2,0
9,43.7,0.0434782608695652,0.4,5.0,497.4630934387352,0.9565217391304348,0.2,5.0,68.07,1066,10.925,50.3,4,0
30,35.7,7.6,0.4117647058823529,7.5,274.0782631016043,0.2,0.4117647058823529,17.0,61.1,158,8.925,52.0,4,1
78,6.3,1.851851851851852,0.2727272727272727,6.5,880.3599326599326,0.8148148148148148,0.4545454545454545,11.0,124.36,215,6.3,69.7,1,0
19,15.2,8.5,0.6666666666666666,6.0,2494.632,0.0,0.3333333333333333,6.0,1781.88,1007,5.066666666666666,87.2,3,0
75,51.7,5.5,0.0,2.5,5713.697792727273,0.25,0.0,1.0,1754.16,642,25.85,63.8,2,0
29,37.5,10.0,0.4285714285714285,0.5,1799.5541454545455,0.0,0.1428571428571428,14.0,2158.68,1462,37.5,67.9,1,1
53,59.2,4.5,0.0,5.0,4160.78208,0.5,0.6666666666666666,3.0,1179.36,154,29.6,75.3,2,0
53,25.4,8.2,0.0,0.0,2152.0968610909085,0.0,0.0,2.0,1770.2400000000002,1250,25.4,70.1,1,0
58,10.3,2.0,0.25,5.5,2612.39328,0.0,0.75,4.0,1693.56,551,3.4333333333333336,39.3,3,0
7,32.4,3.0,0.4285714285714285,7.0,5142.305552727274,0.5,0.2857142857142857,7.0,1224.12,551,16.2,43.7,2,0
83,18.3,7.285714285714286,0.0,9.0,692.4900405194804,0.4285714285714285,0.4,5.0,101.43999999999998,219,6.1000000000000005,87.8,3,1
38,32.3,0.2333333333333333,0.3571428571428571,2.5,705.3813225974025,0.9666666666666668,0.2142857142857142,14.0,115.98,1097,8.075,38.5,4,0
7,37.0,10.0,0.3076923076923077,1.0,1559.4882545454543,0.0,0.5384615384615384,13.0,1129.32,185,18.5,56.7,2,0
28,10.0,11.5,0.3333333333333333,0.5,1561.2403418181816,0.0,0.1666666666666666,6.0,1534.32,280,2.0,10.9,5,1
62,8.8,1.0625,0.5833333333333334,7.5,1179.8563,0.875,0.4166666666666667,12.0,166.06,1219,8.8,21.6,1,0
25,31.8,7.333333333333333,0.2222222222222222,0.5,2526.774303030303,0.0,0.1111111111111111,9.0,1767.0,367,31.8,52.2,1,1
4,41.2,0.59375,0.3333333333333333,3.5,1309.3409015151517,0.90625,0.0,3.0,185.05,32,13.733333333333334,92.0,3,0
34,23.9,1.6666666666666667,0.25,2.5,466.70877272727273,0.8888888888888888,0.375,16.0,82.87,581,23.9,75.2,1,0
18,58.3,0.0,0.2222222222222222,6.5,651.0266666666666,1.0,0.0,9.0,69.08,367,40.87675,26.1,1,0
74,19.9,0.9130434782608696,0.3076923076923077,2.0,466.50768671328666,0.9130434782608696,0.3076923076923077,13.0,84.77,215,4.975,34.1,4,0
24,39.2,2.6666666666666665,0.375,5.5,7240.225544999999,0.6666666666666666,0.0625,16.0,1540.4399999999998,459,9.8,87.1,4,1
29,57.8,0.0,0.25,7.0,1499.74,1.0,0.1666666666666666,12.0,164.56,459,11.56,51.3,5,0
72,33.9,1.5,0.6,10.0,10764.18504,0.5,0.4,5.0,2308.92,62,33.9,78.2,1,0
83,30.0,8.25,0.0909090909090909,0.5,2939.11128,0.0,0.1818181818181818,11.0,1891.32,885,10.0,63.1,3,0
5,12.4,0.3260869565217391,0.25,1.5,612.3253028656127,0.9565217391304348,0.3125,16.0,110.52,336,2.48,66.4,5,0
89,38.9,3.0,0.2307692307692307,8.5,1383.4128923076923,0.5,0.1538461538461538,13.0,188.98,1038,38.9,92.8,1,0
71,46.3,3.35,0.4,0.0,340.6572316363636,0.75,0.2,5.0,84.19,1219,15.433333333333332,33.1,3,0
43,36.3,0.0,0.75,3.0,5098.326545454545,1.0,0.0,4.0,1227.84,459,18.15,64.3,2,0
83,20.7,0.1538461538461538,0.0,6.0,668.3204545454544,0.9230769230769232,0.9333333333333333,1.0,102.04999999999998,612,4.14,75.1,5,0
13,40.8,0.6341463414634146,0.0,6.5,1865.737158314856,0.951219512195122,0.0,3.0,190.34,793,8.16,89.9,5,0
59,27.7,10.0,0.0,9.5,4372.609309090909,0.0,0.2307692307692307,13.0,1306.32,1281,9.233333333333333,54.1,3,1
78,46.6,10.0,0.0,5.0,2962.3859999999995,0.0,0.0,2.0,1659.6,763,9.32,56.5,5,0
6,13.7,9.0,0.2857142857142857,7.0,1461.9894545454542,0.0,0.2142857142857142,14.0,1178.16,1311,6.85,36.3,2,0
26,41.3,9.5,0.375,4.5,786.3182775,0.0,0.25,16.0,744.84,1007,10.325,93.7,4,0
54,6.7,4.5,0.3125,1.0,4534.706209090909,0.5,0.375,16.0,1789.32,701,2.2333333333333334,73.2,3,1
82,3.7,2.2777777777777777,0.5,6.0,676.9176161616161,0.7222222222222222,0.0,10.0,96.2,246,0.925,40.8,4,1
41,48.7,0.0,0.4,8.0,1820.2301818181816,1.0,0.0666666666666666,15.0,191.42,276,16.233333333333334,61.7,3,0
76,30.5,4.75,0.0,10.0,9169.5546796875,0.0,0.25,4.0,2486.2375,276,10.166666666666666,51.6,3,0
35,2.7,0.0526315789473684,0.25,0.0,702.7942870813397,0.9736842105263158,0.25,4.0,141.2,1431,0.54,13.6,5,0
9,54.5,5.4,0.5714285714285714,6.0,2906.064340363636,0.0,0.1428571428571428,14.0,1572.36,276,27.25,83.6,2,0
81,2.4,1.1162790697674418,0.5833333333333334,3.0,713.6699670190276,0.9069767441860463,0.5,12.0,152.96,977,0.48,51.5,5,0
56,56.4,0.1666666666666666,0.0,4.0,1086.491442424243,0.8333333333333334,0.1666666666666666,6.0,144.24,551,40.87675,70.1,1,1
35,16.2,0.5151515151515151,0.3636363636363636,8.5,695.7960545454548,0.9393939393939394,0.3636363636363636,11.0,80.01,62,16.2,54.0,1,0
6,9.7,1.75,0.4285714285714285,4.5,8769.781439999999,0.75,0.0,7.0,1881.12,551,4.85,24.4,2,0
51,53.6,1.2580645161290325,0.3333333333333333,2.0,987.4786803519062,0.8387096774193549,0.25,9.0,176.65,673,13.4,88.5,4,1
18,8.8,1.0689655172413792,0.1666666666666666,4.5,827.4689598097505,0.896551724137931,0.1666666666666666,12.0,109.90137931034484,854,4.4,28.9,2,0
27,20.4,0.15,0.2142857142857142,6.5,848.9639516883116,0.95,0.2142857142857142,14.0,98.99,642,5.1,28.8,4,0
19,42.4,8.0,0.1428571428571428,4.0,5624.927258181819,0.0,0.1428571428571428,7.0,2285.88,1038,8.48,63.7,5,0
80,28.4,6.4,0.0,1.5,1935.338496,0.0,0.9333333333333333,1.0,1878.24,858,7.1,22.3,4,1
60,33.3,6.5,0.3529411764705882,0.0,1740.5935572192511,0.0,0.1176470588235294,17.0,1579.44,946,11.1,13.3,3,1
47,37.9,2.8,0.1111111111111111,0.5,779.2194715151516,0.6,0.2222222222222222,9.0,171.41,1281,18.95,37.7,2,0
62,2.8,4.75,0.5,9.5,896.1371590909091,0.5,0.3,10.0,133.75,1007,2.8,69.8,1,0
81,9.9,0.6486486486486487,0.2857142857142857,0.0,327.11616960336966,0.918918918918919,0.2857142857142857,7.0,70.89,854,9.9,86.6,1,1
9,9.5,1.5294117647058822,0.25,5.0,661.4516240641711,0.8823529411764706,0.5,4.0,101.17,1403,3.1666666666666665,50.7,3,0
91,31.3,4.333333333333333,0.4285714285714285,5.5,9581.30016,0.6666666666666666,0.1428571428571428,7.0,2172.72,612,6.26,47.9,5,0
83,11.7,4.0,0.4117647058823529,10.0,3837.413011764706,0.0,0.2352941176470588,17.0,1151.4,916,2.925,27.0,4,1
88,30.6,6.75,0.3529411764705882,7.5,6147.978453048128,0.0,0.1764705882352941,17.0,2133.36,977,6.12,60.8,5,0
36,29.7,0.0,0.4,9.0,1680.6174545454544,1.0,0.0,5.0,163.89,1097,14.85,93.9,2,0
87,31.4,1.0,0.0,10.0,1241.9388,0.8,0.9333333333333333,1.0,154.47,1342,7.85,78.6,4,1
46,27.5,5.666666666666667,0.3076923076923077,6.0,318.36300979020984,0.0,0.1538461538461538,13.0,143.96,885,5.5,92.9,5,0
67,32.1,0.6363636363636364,0.4545454545454545,7.0,1007.6014710743802,0.8863636363636364,0.2727272727272727,11.0,131.16,977,16.05,41.1,2,0
47,49.4,0.0,0.4,8.0,1665.4843636363637,1.0,0.4,10.0,195.73,824,40.87675,73.3,1,0
91,44.5,4.6,0.3571428571428571,10.0,3908.4636,0.0,0.2857142857142857,14.0,1587.0,1403,40.87675,49.9,1,1
