days_since_last_login,avg_monthly_usage_hours,payment_delay_days_mean,critical_ticket_ratio,avg_nps_score,revenue_at_risk,payment_consistency_score,unresolved_ratio,total_tickets,mrr_current,tenure_days,usage_per_user,feature_adoption_pct_mean,total_users,churned
82,116.6,1.92,0.1764705882352941,9.0,3709.657235679145,0.8,0.2352941176470588,17.0,409.16,246,11.66,38.3,10,0
3,87.2,1.391304347826087,0.375,3.5,1716.3046405138343,0.8260869565217391,0.25,8.0,288.63,854,6.228571428571429,34.6,14,0
70,110.8,2.4285714285714284,1.0,6.0,3483.033636363636,0.7142857142857143,0.0,2.0,607.46,1219,6.925,18.0,16,0
14,77.8,0.0,0.0,5.0,17629.164,1.0,0.0,5.0,2798.28,1404,6.483333333333333,65.0,12,0
6,65.5,0.525,0.3,6.0,5181.868010454546,0.925,0.2,10.0,649.59,732,3.4473684210526314,38.6,19,0
27,55.4,0.2285714285714285,0.3333333333333333,2.0,2139.853774891775,0.9714285714285714,0.3333333333333333,3.0,385.75,946,5.54,16.6,10,0
53,142.2,1.25,0.4,2.0,3688.971881818182,0.8,0.2,5.0,708.86,1158,40.87675,80.4,3,0
26,34.1,3.5,0.2727272727272727,8.0,41701.52447999999,0.75,0.3636363636363636,11.0,7772.16,612,3.1,14.6,11,1
10,85.9,8.666666666666666,0.0,0.0,19591.46330909091,0.3333333333333333,0.25,4.0,7931.28,950,7.158333333333334,10.8,12,0
12,54.5,0.7241379310344828,0.4615384615384615,5.0,3617.8849545213407,0.9310344827586208,0.3076923076923077,13.0,540.69,1311,2.725,67.9,20,0
62,53.9,0.0,0.3333333333333333,6.0,28969.553454545447,1.0,0.3333333333333333,3.0,5293.44,336,6.7375,86.5,8,0
21,67.9,4.8,0.5,5.0,2830.8936681818186,0.4,0.25,8.0,603.45,1038,8.4875,62.8,8,1
23,127.7,0.5333333333333333,0.3571428571428571,1.0,2177.369586147186,0.9555555555555556,0.2857142857142857,14.0,432.94,612,21.28333333333333,91.6,6,1
54,74.1,1.809523809523809,0.2666666666666666,7.0,3202.230613333333,0.8095238095238095,0.3333333333333333,15.0,418.88,824,4.63125,16.9,16,0
90,95.8,9.0,0.4166666666666667,4.5,4881.51846,0.0,0.3333333333333333,12.0,3973.56,977,6.842857142857143,13.7,14,0
38,116.1,3.0,0.3333333333333333,1.0,9699.571025454545,0.0,0.3333333333333333,9.0,7162.68,551,29.025,27.1,4,0
15,48.5,7.666666666666667,0.1666666666666666,10.0,13536.456266666668,0.0,0.1666666666666666,6.0,5038.8,1403,4.85,86.7,10,0
5,80.6,1.6956521739130437,0.1666666666666666,2.0,1225.5362000000002,0.782608695652174,0.4166666666666667,12.0,236.59,705,5.757142857142857,33.6,14,0
26,57.3,0.3720930232558139,0.3333333333333333,6.0,4233.146553911205,0.9302325581395348,0.6666666666666666,3.0,644.96,977,3.183333333333333,57.3,18,1
43,28.7,12.2,0.0,1.5,6883.297771636363,0.0,0.5,2.0,9386.16,1128,2.609090909090909,12.4,11,0
72,129.1,2.0,0.25,0.0,2557.106263636364,0.6666666666666666,0.1875,16.0,595.92,1219,21.516666666666666,81.0,6,0
24,51.2,5.0,0.0,3.0,18631.42341666667,0.5,0.6666666666666666,3.0,6007.7875,1066,5.688888888888889,53.8,9,0
82,118.7,1.7333333333333334,0.6666666666666666,7.0,2982.5790755555554,0.8,0.0,3.0,401.39,1431,9.13076923076923,92.7,13,1
15,71.9,0.6666666666666666,0.2,2.0,3737.5281381818186,0.9166666666666666,0.2,10.0,608.76,459,6.536363636363637,44.8,11,0
52,129.6,9.0,0.6,9.0,14601.420287999998,0.0,0.6,5.0,7275.84,93,18.514285714285712,59.4,7,1
8,114.8,8.666666666666666,0.25,9.0,12888.646387272724,0.0,0.0,4.0,3889.56,336,6.377777777777777,92.4,18,0
7,144.9,9.2,0.2307692307692307,9.5,8399.898325930071,0.0,0.6923076923076923,13.0,5178.72,428,16.1,35.3,9,0
68,33.7,0.0,0.2727272727272727,7.0,46006.28836363636,1.0,0.3636363636363636,11.0,7773.72,1403,2.407142857142857,23.4,14,0
4,140.7,7.2,0.5,10.0,23720.804352,0.0,0.0,2.0,8232.96,93,14.07,92.4,10,0
51,124.5,8.333333333333334,0.0,5.5,3998.709866666666,0.0,0.3333333333333333,6.0,2734.68,35,6.225,73.4,20,1
25,129.7,0.3333333333333333,0.6,0.0,2468.71104,0.9777777777777776,0.2,5.0,603.57,1219,16.2125,28.1,8,0
17,96.3,3.0,0.1428571428571428,4.0,2145.471545454546,0.6,0.0,7.0,331.45,1189,6.01875,93.7,16,0
77,85.3,0.75,0.5,2.0,1577.1384318181815,0.95,0.3333333333333333,6.0,316.55,246,17.06,33.7,5,0
86,144.2,5.5,0.3,3.0,18828.34078363637,0.0,0.2,10.0,8688.12,581,28.84,19.4,5,1
44,116.3,6.5,0.4444444444444444,10.0,2029.398,0.0,0.2222222222222222,9.0,531.72,520,29.075,38.8,4,0
85,71.8,0.6785714285714286,0.5,1.5,1161.4404987012986,0.8928571428571429,0.5,14.0,282.58,1342,6.527272727272727,30.8,11,0
21,115.7,10.8,0.2,4.0,3330.519017890908,0.0,0.2,5.0,3362.16,246,16.52857142857143,46.3,7,0
47,39.7,2.1538461538461537,0.1428571428571428,3.0,4478.095711888112,0.8076923076923077,0.1428571428571428,7.0,687.33,1311,3.3083333333333336,94.8,12,0
29,124.4,7.666666666666667,0.3333333333333333,7.5,19735.45568484848,0.0,0.3333333333333333,9.0,9356.88,1038,24.880000000000003,36.9,5,0
51,129.7,7.75,0.3,6.0,23683.686981818177,0.25,0.2,10.0,7094.4,1462,6.826315789473684,81.8,19,1
38,117.7,0.6904761904761905,0.3333333333333333,0.0,2502.348737373737,0.9047619047619048,0.3333333333333333,3.0,580.85,1372,19.616666666666667,16.8,6,0
34,88.6,3.0,0.5,0.0,19865.07584727273,0.3333333333333333,0.0,2.0,8697.84,1342,9.844444444444443,57.2,9,0
18,35.7,6.0,0.0833333333333333,2.5,2437.972890909091,0.3333333333333333,0.4166666666666667,12.0,607.01,123,2.5500000000000003,88.3,14,0
84,52.7,1.125,0.25,5.0,2572.960827272728,0.875,0.25,4.0,355.94,980,3.1,94.4,17,0
63,125.3,0.0,0.75,3.0,13276.451045454543,1.0,0.375,8.0,3945.72,1128,15.6625,42.2,8,0
58,105.0,0.0,0.0,8.0,4656.192631578948,1.0,0.5,2.0,494.86105263157896,336,8.076923076923077,83.0,13,1
58,35.8,0.0,0.3333333333333333,3.0,1699.2523636363635,1.0,0.1333333333333333,15.0,250.56,642,3.2545454545454544,23.9,11,1
55,69.9,0.5,0.2857142857142857,0.0,14796.931723636362,0.5,0.2857142857142857,7.0,5859.96,1431,4.66,49.1,15,0
91,57.4,1.5625,0.25,9.0,3055.6203125,0.8125,0.25,4.0,342.65,62,8.2,19.4,7,1
38,93.9,2.5,0.4375,1.0,1290.0916838842977,0.7727272727272727,0.25,16.0,295.0,1342,23.475,15.1,4,0
21,70.7,1.2258064516129032,0.4117647058823529,2.0,4173.066250060377,0.8387096774193549,0.1764705882352941,17.0,779.99,763,3.927777777777778,44.4,18,1
33,81.7,1.5,0.2857142857142857,5.0,1771.6733076923078,0.8076923076923077,0.2857142857142857,7.0,272.05,1462,5.446666666666667,56.4,15,0
85,108.4,6.666666666666667,0.75,0.0,2561.141036363636,0.0,0.5,4.0,2873.0399999999995,824,5.705263157894737,17.3,19,0
44,90.6,6.0,0.2,6.5,18127.56996654545,0.0,0.4,10.0,9186.72,977,11.325,88.7,8,0
59,143.9,0.0,0.2857142857142857,9.0,6675.939350649351,1.0,0.1428571428571428,14.0,656.51,642,35.975,59.0,4,0
54,56.2,4.888888888888889,0.3333333333333333,2.5,2177.1952222222217,0.4444444444444444,0.3333333333333333,6.0,534.27,1066,8.028571428571428,48.3,7,1
24,144.5,5.333333333333333,0.0,0.0,18990.74049090909,0.3333333333333333,0.125,8.0,6966.600000000001,459,9.03125,17.0,16,1
29,97.4,1.625,0.5833333333333334,5.0,2562.7399568181813,0.7916666666666666,0.1666666666666666,12.0,412.34,701,24.35,27.5,4,0
66,32.5,0.75,0.5,5.0,3729.3386625,0.8928571428571429,0.375,16.0,621.39,307,1.7105263157894737,89.2,19,0
57,50.0,4.2,0.5,10.0,4404.88146,0.6,0.0,2.0,543.41,977,3.571428571428572,37.8,14,0
48,106.0,7.75,0.2727272727272727,8.5,12133.285919999998,0.25,0.4545454545454545,11.0,3359.16,1189,5.888888888888889,13.4,18,0
87,114.7,7.4,0.5,1.0,3102.344619054545,0.0,0.2,10.0,2685.48,154,28.675,77.4,4,1
50,102.4,0.3783783783783784,0.2857142857142857,6.0,5026.553969041769,0.972972972972973,0.1428571428571428,7.0,598.71,701,6.023529411764706,70.0,17,0
24,75.2,8.0,0.4375,2.0,6768.424396363636,0.0,0.3125,16.0,7277.52,1281,12.533333333333331,42.9,6,1
15,42.5,6.0,0.2857142857142857,6.0,12587.11370181818,0.0,0.4285714285714285,14.0,6507.72,1097,3.863636363636364,16.0,11,0
33,115.3,10.0,0.5,7.0,12979.262577272726,0.0,0.375,8.0,5529.24,854,8.86923076923077,31.8,13,0
88,121.9,7.4,0.2857142857142857,10.0,21214.8408,0.0,0.1428571428571428,7.0,7240.56,1158,40.63333333333333,45.5,3,1
41,102.3,7.6,0.3333333333333333,10.0,12935.113631999997,0.0,0.6666666666666666,3.0,7623.24,1281,5.683333333333334,69.7,18,0
18,83.6,0.4333333333333333,0.4,5.0,4370.2548,0.9,0.6,5.0,769.05,551,5.573333333333333,31.6,15,0
91,136.2,1.5384615384615383,0.4166666666666667,5.5,1882.314435897436,0.7692307692307693,0.25,12.0,285.31,581,9.728571428571428,75.4,14,0
77,149.8,0.3684210526315789,0.5,1.5,2259.579133287765,0.9473684210526316,0.2857142857142857,14.0,464.7,1128,37.45,56.1,4,0
88,24.7,1.75,0.25,9.5,56880.320318181824,0.75,0.25,4.0,9202.92,1462,1.6466666666666667,41.9,15,0
66,33.2,7.4,0.3333333333333333,3.0,9182.318871854546,0.0,0.2,15.0,7363.32,93,2.3714285714285714,15.6,14,0
67,138.8,0.0,0.3846153846153846,7.5,4832.32993006993,1.0,0.2307692307692307,13.0,549.74,946,7.711111111111112,20.0,18,0
18,30.3,3.6875,0.25,7.5,5213.719736931818,0.6875,0.5,4.0,758.93,581,1.515,80.0,20,0
51,83.1,0.6774193548387096,0.3333333333333333,4.0,2013.1252979472135,0.935483870967742,0.25,9.0,289.18,1342,5.935714285714285,81.1,14,0
83,25.3,1.0,0.4285714285714285,4.0,4151.889,0.875,0.5714285714285714,7.0,778.8,1372,1.265,29.3,20,0
76,130.1,0.0,0.3,1.0,27244.91356363636,1.0,0.4,10.0,7798.44,32,11.827272727272726,33.2,11,0
82,119.6,4.0,0.375,8.0,14735.995555909092,0.0,0.4375,16.0,5249.88,215,8.542857142857143,77.4,14,0
48,78.2,1.8333333333333333,0.25,4.5,4704.482475,0.8333333333333334,0.125,8.0,660.51,336,6.015384615384615,65.9,13,0
39,78.0,11.5,0.4545454545454545,2.5,8527.084859999999,0.0,0.0909090909090909,11.0,5575.08,977,6.5,46.4,12,0
91,48.2,8.6,0.4,6.0,973.8891713939396,0.0,0.1333333333333333,15.0,309.68,673,2.5368421052631582,68.5,19,0
8,125.4,7.4,0.25,3.0,7367.900527272726,0.0,0.1666666666666666,12.0,7207.8,1128,12.54,54.0,10,0
11,96.9,6.4,0.4545454545454545,5.5,18098.65484509091,0.0,0.2727272727272727,11.0,8836.92,1403,8.075000000000001,80.6,12,0
33,81.0,0.5,0.3333333333333333,3.0,2644.6068727272727,0.9117647058823528,0.0,6.0,386.58,946,4.05,53.2,20,0
73,87.5,2.25,0.4285714285714285,0.5,20868.857672727278,0.5,0.2857142857142857,7.0,8675.64,1007,4.861111111111111,54.0,18,0
5,149.2,0.45,0.0,6.0,2672.211796363636,0.95,0.0,1.0,280.01,824,18.65,49.3,8,0
85,82.6,0.2325581395348837,0.0714285714285714,8.0,5726.953829809725,0.9767441860465116,0.4285714285714285,14.0,616.79,307,13.766666666666666,36.7,6,1
37,52.3,2.5,0.5,4.5,19632.4128,0.5,0.3333333333333333,6.0,5883.84,1158,3.26875,79.8,16,0
80,108.7,0.0,0.5454545454545454,3.0,2347.551818181818,1.0,0.2727272727272727,11.0,409.89,701,9.058333333333334,88.4,12,0
14,40.3,1.2,0.4166666666666667,6.0,5349.279902272728,0.85,0.1666666666666666,12.0,723.02,1462,4.477777777777778,17.5,9,0
69,116.1,0.4222222222222222,0.2666666666666666,4.5,2417.664298666666,0.9333333333333332,0.3333333333333333,15.0,348.38,215,29.025,19.8,4,1
2,25.3,2.391304347826087,0.4285714285714285,1.0,1752.4594466403162,0.782608695652174,0.2857142857142857,7.0,404.6,642,1.8071428571428567,74.9,14,0
32,51.3,1.0666666666666669,0.375,8.0,2207.513307272728,0.8888888888888888,0.375,16.0,271.98,1403,2.85,74.9,18,0
21,27.1,5.666666666666667,0.2,2.0,10714.861614545454,0.3333333333333333,0.6,5.0,4648.2,1189,1.9357142857142855,78.4,14,0
35,56.3,0.5853658536585366,0.3529411764705882,9.0,2745.9002131733405,0.951219512195122,0.2941176470588235,17.0,297.04,1066,2.9631578947368418,35.6,19,0
20,115.7,2.0,0.1666666666666666,10.0,26613.3504,0.5,0.5,6.0,5160.96,854,6.427777777777778,27.0,18,0
73,54.3,0.5,0.4,1.0,1467.232581818182,0.5,0.2,5.0,371.4,642,18.1,49.1,3,0
15,122.3,2.0,0.0,4.0,12834.47424,0.75,0.0,1.0,2438.16,1189,12.23,81.5,10,0
29,142.0,0.0,0.3333333333333333,9.0,6905.468181818183,1.0,0.1666666666666666,6.0,693.7,398,8.875,37.2,16,0
39,123.9,3.076923076923077,0.1538461538461538,0.0,1270.690118343195,0.6923076923076923,0.2307692307692307,13.0,285.45,428,17.7,35.8,7,0
91,72.8,1.0689655172413792,0.2,9.0,6221.906374796237,0.8620689655172413,0.4,5.0,697.53,459,4.282352941176471,51.9,17,0
75,101.1,8.8,0.0,10.0,16110.686591999998,0.0,0.0,2.0,5029.56,1431,33.7,38.9,3,0
83,134.7,10.25,0.4,1.0,2651.898449454545,0.0,0.2,10.0,3464.64,1066,40.87675,24.4,3,1
70,55.4,5.0,0.5555555555555556,6.0,28436.73,0.3333333333333333,0.4444444444444444,9.0,9407.64,673,18.466666666666665,60.5,3,0
59,64.5,0.0,0.3333333333333333,1.0,1551.365454545455,1.0,0.1666666666666666,6.0,277.48,977,3.794117647058824,57.2,17,1
41,28.9,9.0,0.4,3.0,5994.056238545453,0.0,0.4,5.0,4628.16,977,2.408333333333333,72.8,12,0
56,48.5,4.0,0.5,2.0,10285.494545454543,0.3333333333333333,0.625,8.0,5387.64,459,5.388888888888889,77.6,9,1
66,35.3,0.8928571428571429,0.3,2.0,1998.405438311688,0.8571428571428571,0.2,10.0,352.98,946,2.353333333333333,58.7,15,0
43,127.3,6.666666666666667,0.2857142857142857,0.0,402.9415064935065,0.0,0.5714285714285714,7.0,285.17,215,9.792307692307691,56.1,13,0
85,20.0,5.3,0.4,2.0,2579.027345454546,0.5,0.6,10.0,778.35,977,1.1111111111111112,52.7,18,1
6,64.9,0.0,0.6,7.5,33698.159345454544,1.0,0.2,5.0,5844.84,428,5.9,26.2,11,0
10,137.1,0.0,1.0,5.5,2737.8709090909097,1.0,0.9333333333333333,1.0,772.22,1250,15.233333333333333,11.0,9,0
20,33.6,0.0,0.25,10.0,37739.898,1.0,0.25,4.0,5134.68,307,4.2,49.4,8,0
68,47.7,0.3548387096774194,0.2222222222222222,1.0,2411.925219354838,0.935483870967742,0.1111111111111111,9.0,410.19,215,2.98125,85.4,16,0
42,97.4,0.0,0.3571428571428571,9.0,60823.42036363635,1.0,0.2857142857142857,14.0,9121.44,123,12.175,76.4,8,0
66,55.5,0.0,0.5,2.5,22636.28945454545,1.0,0.5,10.0,6587.28,276,4.625,79.5,12,0
8,104.9,5.666666666666667,0.1428571428571428,3.0,12729.12256,0.0,0.0,7.0,8944.32,459,34.96666666666667,20.3,3,0
67,53.9,4.857142857142857,0.5,10.0,4095.3768,0.4285714285714285,0.0,2.0,571.98,93,3.85,94.8,14,0
82,21.9,0.0,0.2,7.0,36767.88818181818,1.0,0.3,10.0,5925.96,673,1.6846153846153844,89.9,13,0
29,124.4,0.0,0.7272727272727273,8.0,23082.100363636364,1.0,0.3636363636363636,11.0,4318.08,793,7.775,57.8,16,0
73,97.1,0.7435897435897436,0.5,7.0,3209.567365967366,0.8717948717948718,0.3571428571428571,14.0,442.45,763,19.42,90.6,5,0
42,53.2,0.0,0.4375,5.0,47439.45961363636,1.0,0.25,16.0,9399.24,1372,8.866666666666667,91.8,6,0
81,74.3,0.7560975609756098,0.5,10.0,6106.271256585364,0.902439024390244,0.2,10.0,651.88,123,14.86,94.5,5,1
50,23.6,0.2340425531914893,0.375,7.5,2026.497288394584,0.9574468085106383,0.0,8.0,218.04,1342,3.9333333333333336,82.2,6,0
26,43.8,0.6,0.3,7.0,4679.484136363635,0.925,0.2,10.0,550.8,1372,4.866666666666666,22.9,9,0
63,41.0,0.3333333333333333,0.3,5.5,4690.00964969697,0.8333333333333334,0.3,10.0,662.17,1038,2.9285714285714284,88.9,14,0
41,21.7,0.0,0.625,7.5,3520.753977272728,1.0,0.25,8.0,439.4700000000001,93,1.8083333333333331,58.6,12,0
74,26.7,0.0,0.5,-1.0,10968.552,1.0,0.1,10.0,3730.8,1158,5.34,10.3,5,1
62,39.8,0.0,0.4,10.0,4238.289,1.0,0.3,10.0,428.11,520,4.975,34.9,8,0
2,87.0,4.555555555555555,0.4285714285714285,0.0,2659.5364686868684,0.5555555555555556,0.1428571428571428,7.0,736.54,276,4.833333333333333,74.1,18,0
28,107.3,0.0,0.4,7.5,44161.918690909086,1.0,0.2,15.0,7139.64,154,5.961111111111111,43.2,18,0
70,86.0,0.0,0.4444444444444444,1.0,3625.834848484848,1.0,0.1111111111111111,9.0,668.45,642,14.333333333333334,33.4,6,0
54,75.7,11.25,0.625,1.0,461.91815625,0.0,0.5,8.0,452.03,428,9.4625,62.4,8,1
70,66.2,10.0,0.5,8.0,11992.344,0.0,0.2,10.0,4488.0,793,3.4842105263157896,37.5,19,0
32,124.5,12.333333333333334,0.4285714285714285,6.5,20377.853236363637,0.0,0.1428571428571428,7.0,8318.52,185,15.5625,63.1,8,0
17,28.8,0.0,0.5,0.0,17874.153818181818,1.0,0.5,2.0,7202.04,246,5.76,14.5,5,0
67,68.2,7.333333333333333,0.4615384615384615,9.0,2074.9784223776223,0.0,0.4615384615384615,13.0,680.43,732,22.73333333333333,28.4,3,0
43,29.6,5.0,0.4166666666666667,8.5,14967.47127272727,0.0,0.0833333333333333,12.0,7704.0,916,1.9733333333333332,89.2,15,0
86,92.2,0.5714285714285714,0.4666666666666667,0.0,2441.20329004329,0.8571428571428571,0.2,15.0,580.76,612,30.73333333333333,68.3,3,1
33,26.4,10.0,0.3,4.0,4554.686487272727,0.0,0.1,10.0,3704.64,62,2.4,47.2,11,0
1,23.6,1.44,0.5384615384615384,9.5,2568.2674561678327,0.8,0.0769230769230769,13.0,291.91,398,5.9,80.9,4,0
26,74.9,11.0,0.2307692307692307,6.0,10599.090135944056,0.0,0.1538461538461538,13.0,7709.88,1342,9.3625,22.8,8,1
5,111.6,9.4,0.2222222222222222,8.0,7953.888686545457,0.0,0.2222222222222222,9.0,3739.3200000000006,1007,37.2,28.5,3,0
2,49.9,5.0,0.4285714285714285,3.0,12173.3112,0.0,0.1428571428571428,14.0,7333.32,642,2.772222222222222,62.9,18,0
57,39.0,4.5,0.4285714285714285,4.5,2452.6582857142857,0.3333333333333333,0.2857142857142857,14.0,561.8,612,2.7857142857142856,21.1,14,1
32,68.3,0.5769230769230769,0.4,5.0,3562.952492307692,0.9230769230769232,0.1333333333333333,15.0,484.88,1462,4.878571428571428,58.0,14,0
7,26.6,1.1666666666666667,0.1428571428571428,4.0,2053.4813497835503,0.8333333333333334,0.2857142857142857,7.0,303.61,428,1.4,89.7,19,0
85,78.7,0.3191489361702128,0.2,10.0,6794.002519148937,0.9787234042553192,0.6,5.0,716.86,367,13.116666666666667,94.5,6,0
81,35.2,0.0,0.5384615384615384,0.5,2714.4125874125875,1.0,0.3076923076923077,13.0,634.25,93,1.8526315789473689,12.4,19,0
11,135.5,1.2,0.25,10.0,7406.13105,0.8,0.0,4.0,738.03,62,27.1,71.9,5,0
9,98.7,1.2758620689655171,0.3636363636363636,0.0,2563.37875862069,0.8275862068965517,0.4545454545454545,11.0,692.16,946,14.1,20.3,7,0
59,86.5,5.5,0.2857142857142857,2.0,5991.516654545454,0.0,0.2857142857142857,7.0,3119.4,1311,5.766666666666667,82.7,15,0
64,124.4,4.25,0.3846153846153846,4.0,20555.91939986014,0.5,0.3076923076923077,13.0,6118.68,642,6.547368421052632,18.9,19,0
42,112.2,12.25,0.25,10.0,13375.171285000002,0.0,0.1666666666666666,12.0,4248.84,1038,18.7,63.0,6,0
8,73.2,0.2553191489361702,0.4375,4.0,3105.01314893617,0.9787234042553192,0.3125,16.0,485.36,246,9.15,50.0,8,0
48,82.5,0.7446808510638298,0.2857142857142857,5.5,3964.991892649903,0.9148936170212766,0.2142857142857142,14.0,517.41,581,5.5,52.8,15,0
61,97.0,7.0,0.3636363636363636,9.0,6395.743619999999,0.0,0.4545454545454545,11.0,4446.12,336,32.333333333333336,39.1,3,0
50,47.1,2.0,0.0909090909090909,2.0,24330.02376,0.75,0.3636363636363636,11.0,6430.56,1189,2.6166666666666667,55.9,18,1
67,149.1,10.666666666666666,0.2857142857142857,4.0,17682.175745454544,0.0,0.1428571428571428,7.0,7914.600000000001,612,13.554545454545456,93.2,11,0
13,137.8,0.05,0.1428571428571428,3.0,1944.5370536363637,0.975,0.4285714285714285,7.0,304.57,1372,7.655555555555556,34.3,18,0
91,109.6,1.0909090909090908,0.4444444444444444,8.0,5612.791458677686,0.8863636363636364,0.2222222222222222,9.0,673.15,946,18.266666666666666,40.4,6,0
54,133.4,0.0,0.6363636363636364,7.5,14631.34909090909,1.0,0.1818181818181818,11.0,2554.68,1097,7.021052631578947,12.2,19,0
30,114.5,4.0,0.1818181818181818,5.0,17526.73210909091,0.0,0.2727272727272727,11.0,6688.2,1431,22.9,22.8,5,0
55,65.1,1.2592592592592593,0.5,2.5,4695.904195286194,0.8518518518518519,0.0,2.0,798.55,1342,9.3,81.9,7,0
29,70.7,2.24,0.4,7.5,4805.548478981818,0.8,0.0,5.0,575.39,123,4.158823529411765,87.0,17,0
65,28.7,6.5,0.6666666666666666,6.5,11472.646330303029,0.25,0.2222222222222222,9.0,3795.24,1431,2.207692307692308,69.3,13,0
44,137.4,0.782608695652174,0.2352941176470588,6.5,5923.100868449197,0.9130434782608696,0.1764705882352941,17.0,703.09,520,6.87,55.7,20,0
76,85.7,9.2,0.3333333333333333,9.0,17437.889361454545,0.0,0.1333333333333333,15.0,9578.4,977,6.592307692307693,26.5,13,0
35,58.2,0.5,0.0,10.0,5484.356611764706,0.8823529411764706,0.0,2.0,487.3200000000001,336,8.314285714285715,55.1,7,0
57,28.5,0.7083333333333334,0.5,0.0,1423.7418223484851,0.9166666666666666,0.0,6.0,295.91,520,5.7,36.9,5,0
89,105.2,0.0,0.2727272727272727,6.0,6165.818181818184,1.0,0.2727272727272727,11.0,753.6000000000001,93,8.766666666666667,50.9,12,0
21,73.0,2.1578947368421053,0.5333333333333333,9.0,2993.096088803828,0.7368421052631579,0.2666666666666666,15.0,387.06,428,12.166666666666666,62.9,6,1
31,76.3,0.0,0.4,3.0,2568.937090909091,1.0,0.2,5.0,402.54,854,5.869230769230769,62.2,13,0
38,107.6,7.75,0.2,4.0,10606.180072727271,0.0,0.1333333333333333,15.0,5252.16,489,5.977777777777778,74.1,18,0
87,44.9,0.4166666666666667,0.0,5.0,5015.164719696969,0.9583333333333334,0.0,5.0,553.93,336,3.207142857142857,88.7,14,0
79,50.0,4.0,0.1666666666666666,9.5,3955.549336363636,0.5833333333333334,0.1666666666666666,6.0,482.01,1097,4.545454545454546,20.4,11,0
61,90.6,0.3095238095238095,0.3,0.0,3190.073704329004,0.9523809523809524,0.2,10.0,649.06,276,5.329411764705882,56.7,17,0
60,31.0,0.0,0.375,6.0,4380.021818181817,1.0,0.125,16.0,526.56,1462,5.166666666666667,24.1,6,0
1,20.3,0.1666666666666666,0.25,7.5,2093.227977272727,0.9722222222222222,0.5,4.0,253.4,946,6.766666666666667,31.2,3,0
77,31.9,1.5,0.5454545454545454,2.0,1871.4721090909088,0.5,0.3636363636363636,11.0,515.17,551,10.633333333333333,49.1,3,0
19,40.0,1.75,0.3076923076923077,5.5,11983.3048951049,0.5,0.0769230769230769,13.0,2763.0,398,4.444444444444445,42.9,9,0
44,52.0,11.0,0.3,4.0,5770.868177454545,0.0,0.3,10.0,2789.28,1189,4.727272727272728,55.8,11,0
2,118.6,0.0,0.5,1.0,22872.558545454543,1.0,0.1666666666666666,6.0,6418.32,1281,6.588888888888889,76.7,18,0
50,121.9,0.0,0.3333333333333333,0.5,2403.286363636364,1.0,0.25,9.0,451.9,977,15.2375,49.2,8,0
18,55.8,9.25,0.5833333333333334,6.5,6871.869327272726,0.0,0.1666666666666666,12.0,3445.92,1007,7.971428571428571,56.3,7,0
27,50.2,9.25,0.75,4.5,4220.375039999999,0.0,0.25,4.0,4710.24,123,3.585714285714286,37.4,14,0
25,56.3,1.0,0.3333333333333333,2.5,10051.76376145455,0.5,0.2,15.0,3061.92,1311,7.0375,52.2,8,0
58,125.8,0.5384615384615384,0.3333333333333333,5.5,4197.791041258741,0.9487179487179488,0.25,9.0,537.47,1372,6.621052631578947,34.9,19,0
64,133.5,0.0,0.0,5.0,4723.805454545454,1.0,0.0,2.0,509.43,428,19.071428571428573,74.7,7,0
71,52.7,1.2941176470588236,0.25,10.0,3299.702274509804,0.8235294117647058,0.4166666666666667,12.0,365.36,1219,10.54,66.7,5,0
29,120.5,1.5,0.75,2.5,1959.0743181818184,0.5,0.75,4.0,776.57,66,8.033333333333333,48.8,15,0
54,140.3,3.6666666666666665,0.5,2.0,21011.369825454534,0.3333333333333333,0.2142857142857142,14.0,8507.88,1097,28.06,35.6,5,1
69,56.3,5.5,0.3636363636363636,6.0,15299.340916363635,0.5,0.3636363636363636,11.0,4012.32,493,18.766666666666666,61.5,3,1
64,64.0,0.0,1.0,4.0,16557.22472727273,1.0,0.0,3.0,4129.92,551,21.33333333333333,47.3,3,0
61,42.4,0.7777777777777778,0.125,5.0,5030.816256565657,0.8888888888888888,0.25,8.0,657.38,1462,8.48,81.1,5,0
13,132.6,12.333333333333334,0.3333333333333333,5.0,7765.1363943434335,0.0,0.2222222222222222,9.0,6696.96,977,8.84,36.6,15,0
10,108.9,5.0,0.1428571428571428,6.0,40599.700363636366,0.6666666666666666,0.1428571428571428,7.0,8090.52,1250,21.78,94.6,5,0
81,76.2,1.0588235294117647,0.5333333333333333,1.0,2191.059473796792,0.8235294117647058,0.1333333333333333,15.0,475.72,62,5.442857142857143,68.9,14,1
14,43.1,4.0,0.4,2.5,7179.239836363637,0.0,0.2666666666666666,15.0,5367.96,824,2.3944444444444444,41.5,18,0
65,94.6,0.8928571428571429,0.25,10.0,5102.115624999999,0.8571428571428571,0.25,12.0,526.67,276,31.53333333333333,11.2,3,0
69,146.0,0.0,0.5555555555555556,2.0,1197.84,1.0,0.1111111111111111,9.0,212.52,185,8.11111111111111,22.6,18,0
76,80.4,0.1944444444444444,0.5,3.0,3056.2199026262624,0.9444444444444444,0.3,10.0,544.42,763,7.309090909090909,29.4,11,0
50,96.6,0.0,0.5,9.0,2776.80375,1.0,0.375,8.0,314.49,1372,6.0375,81.0,16,0
