days_since_last_login,avg_monthly_usage_hours,payment_delay_days_mean,critical_ticket_ratio,avg_nps_score,revenue_at_risk,payment_consistency_score,unresolved_ratio,total_tickets,mrr_current,tenure_days,usage_per_user,feature_adoption_pct_mean,total_users,enterprise_account_health,churned
40,134.2,4.75,0.2727272727272727,3.5,42978.80694545455,0.0,0.1818181818181818,11.0,16387.2925,673,2.532075471698113,46.4,53,0.685060606060606,0
29,295.5,1.8,0.2307692307692307,8.0,10323.116191888112,0.6,0.4615384615384615,13.0,1483.26,1372,6.030612244897959,40.5,49,0.8492034965034965,0
6,175.0,2.4615384615384617,0.0,6.0,21870.87014265734,0.7692307692307693,0.0,2.0,2565.74,154,9.210526315789474,74.1,19,0.9018275058275058,0
41,71.4,8.2,0.2,6.5,1883.93436,0.0,0.3,10.0,1067.99,185,1.0656716417910448,20.3,67,0.611110606060606,0
8,73.1,11.333333333333334,0.1818181818181818,6.5,63650.048715000004,0.0,0.2727272727272727,11.0,16387.2925,642,2.6107142857142853,76.3,28,0.7015959595959596,0
52,116.2,0.0,0.4545454545454545,0.0,14133.294545454548,1.0,0.2727272727272727,11.0,3238.880000000001,246,4.841666666666667,14.1,24,0.8409090909090909,0
90,157.2,11.0,0.4166666666666667,2.5,41627.26170909091,0.0,0.25,12.0,16387.2925,854,2.807142857142857,21.6,56,0.5717727272727273,1
33,179.8,0.3095238095238095,0.3333333333333333,9.0,31427.53223676768,0.9285714285714286,0.5333333333333333,15.0,3688.66,246,4.9944444444444445,68.8,36,0.919358585858586,0
4,142.5,7.5,0.4285714285714285,2.0,2637.138564935065,0.0,0.2857142857142857,14.0,1066.77,62,5.277777777777778,64.1,27,0.644448051948052,0
53,79.2,1.1666666666666667,0.375,7.0,34118.06745454546,0.75,0.125,8.0,4438.56,1281,7.2,44.2,11,0.8815479797979798,1
16,226.0,0.6216216216216216,0.3333333333333333,7.0,30485.60376478296,0.8918918918918919,0.3333333333333333,9.0,3870.26,673,2.973684210526316,38.3,71,0.9009631449631448,0
36,171.4,9.333333333333334,0.4,0.0,11047.569150545454,0.0,0.2,10.0,13986.840000000002,1128,2.7206349206349207,90.8,63,0.5439747474747475,0
73,55.6,6.666666666666667,0.25,7.0,63650.048715000004,0.3333333333333333,0.0,4.0,16387.2925,1158,0.8176470588235294,78.2,68,0.7991729797979799,0
65,53.3,5.2,0.0,2.5,10529.656772727274,0.0,0.25,4.0,4259.1,96,1.665625,95.0,32,0.6372810606060606,0
73,259.6,0.84,0.75,0.5,9406.123470545455,0.8,0.0,4.0,2302.16,1372,6.037209302325582,11.0,43,0.8029304545454545,0
26,185.4,0.0,0.5625,5.0,63650.048715000004,1.0,0.25,16.0,16387.2925,1281,2.0831460674157305,12.0,71,0.88671875,0
85,251.2,4.222222222222222,0.5,4.0,18045.44108363636,0.4444444444444444,0.1,10.0,3753.18,276,4.257627118644067,19.2,59,0.7719478114478113,0
50,222.6,8.75,0.3333333333333333,0.0,40249.95975,0.0,0.1666666666666666,6.0,16387.2925,1128,4.364705882352941,60.9,51,0.571780303030303,1
12,133.7,1.0588235294117647,0.3333333333333333,6.5,12123.510421390372,0.8823529411764706,0.1333333333333333,15.0,1493.35,612,2.7854166666666664,44.6,48,0.9047076648841356,0
12,154.3,1.2173913043478262,0.3333333333333333,7.0,11320.48012121212,0.8695652173913043,0.3333333333333333,12.0,1460.65,763,4.060526315789474,41.0,38,0.8949090909090909,0
32,136.6,0.5111111111111111,0.5,10.0,27894.924471428567,0.9111111111111112,0.2857142857142857,14.0,3038.19,1376,2.3551724137931034,82.8,58,0.9317521164021164,0
49,174.7,9.0,0.0,0.0,32047.79454545454,0.0,0.6666666666666666,3.0,16387.2925,793,7.279166666666666,35.5,24,0.5606969696969697,0
19,54.1,0.0,0.1428571428571428,0.5,9852.1762987013,1.0,0.2142857142857142,14.0,1714.39,154,0.5817204301075269,43.5,71,0.869724025974026,0
78,244.7,1.3870967741935485,0.0,5.5,20211.82102052786,0.8387096774193549,0.0,2.0,2326.57,93,18.82307692307692,31.2,13,0.9129066471163244,0
13,50.5,0.4054054054054054,0.1666666666666666,2.5,11690.563765356266,0.945945945945946,0.3333333333333333,12.0,1879.9500000000005,428,1.1744186046511629,79.1,43,0.8716308353808354,0
67,227.7,2.3125,0.75,4.0,17905.220359090912,0.8125,0.25,4.0,3509.42,185,4.95,37.4,46,0.8256515151515151,0
74,114.7,0.0,0.4444444444444444,2.5,32100.612727272728,1.0,0.0,9.0,4881.66,276,1.3819277108433736,42.0,71,0.8869949494949495,0
70,142.9,4.5,0.4,3.0,63650.048715000004,0.5,0.0666666666666666,15.0,16387.2925,1250,2.6462962962962964,72.3,54,0.7792878787878788,0
56,196.3,1.0,0.2307692307692307,0.5,53732.06209342656,0.6666666666666666,0.3076923076923077,13.0,16387.2925,1342,2.110752688172043,66.2,71,0.7890582750582751,0
3,59.8,8.2,0.5,6.0,7135.193512727271,0.0,0.0,2.0,2226.08,32,1.3288888888888888,80.4,45,0.6774287878787879,0
62,111.7,0.325,0.25,3.0,15088.63192909091,0.975,0.5,4.0,2581.54,1342,2.234,21.9,50,0.8677128787878787,0
26,277.6,2.5,0.2142857142857142,2.0,11407.000460111318,0.7857142857142857,0.3571428571428571,14.0,2198.36,612,6.034782608695653,60.7,46,0.8238528138528138,0
8,236.5,0.625,0.4,6.5,23805.37575,0.9583333333333334,0.0,5.0,2746.15,62,11.261904761904765,80.6,21,0.9252272727272728,0
30,102.2,8.666666666666666,0.5833333333333334,6.5,21314.21771818182,0.0,0.1666666666666666,12.0,16032.12,367,2.129166666666667,32.3,48,0.6102411616161616,0
84,101.9,0.2631578947368421,0.2,6.0,17470.34281722488,0.9473684210526316,0.0,5.0,1949.94,977,1.0505154639175258,45.3,71,0.930817384370016,1
35,165.3,9.0,0.125,4.0,49895.76426545454,0.0,0.25,16.0,16387.2925,367,1.7967391304347828,76.8,71,0.6043806818181818,0
75,182.5,7.2,0.3333333333333333,5.5,31795.496971636363,0.0,0.1111111111111111,9.0,16387.2925,1189,2.5704225352112675,37.8,71,0.6298858585858585,0
43,221.4,9.6,0.75,5.0,36079.092549818175,0.0,0.25,4.0,16387.2925,1038,2.3553191489361702,87.1,71,0.5830818181818181,0
63,208.0,10.75,0.5,5.0,60506.48645999999,0.0,0.25,4.0,16387.2925,763,4.622222222222222,14.2,45,0.6319583333333333,0
60,232.8,0.9130434782608696,0.25,10.0,16736.4945,0.8695652173913043,0.125,16.0,1657.15,367,6.651428571428572,63.7,35,0.9480407608695652,1
70,126.9,1.2727272727272727,0.2307692307692307,10.0,39206.86351048952,0.7727272727272727,0.3076923076923077,13.0,4300.68,32,1.4755813953488373,17.5,71,0.9174976689976688,0
26,58.3,7.5,0.1666666666666666,0.5,17269.51990909091,0.0,0.25,12.0,14768.88,215,0.6701149425287356,91.2,71,0.5860037878787878,0
27,61.2,0.0,0.125,8.5,28255.61181818182,1.0,0.375,8.0,2918.42,123,2.110344827586207,22.3,29,0.9517045454545454,1
27,252.0,0.0,0.6666666666666666,3.5,63650.048715000004,1.0,0.0,3.0,16387.2925,1066,2.625,50.8,71,0.884469696969697,0
45,286.0,5.25,0.4,2.5,63650.048715000004,0.0,0.2,5.0,16387.2925,1189,10.214285714285714,21.1,28,0.6332727272727272,0
22,296.5,0.1538461538461538,0.4285714285714285,9.0,23783.065776023977,0.9743589743589745,0.2857142857142857,14.0,2589.97,1431,18.53125,33.2,16,0.9384550449550452,1
66,171.4,0.5714285714285714,0.1428571428571428,9.0,19019.079684601107,0.8571428571428571,0.4285714285714285,7.0,2111.49,185,2.0404761904761903,81.7,71,0.9228268398268398,0
50,76.9,1.35,0.5555555555555556,1.0,13317.61338,0.8,0.3333333333333333,9.0,3378.3900000000003,763,0.8358695652173914,43.3,71,0.7985717171717172,1
20,103.6,1.6153846153846154,0.5,0.0,5241.232573426573,0.8461538461538461,0.9333333333333333,2.0,2808.68,459,1.48,27.5,70,0.7575367132867132,0
69,149.7,0.1212121212121212,0.4545454545454545,3.0,18302.679175757577,0.9696969696969696,0.2727272727272727,11.0,3099.92,885,12.475,27.4,12,0.8686161616161616,0
30,63.5,6.0,0.3333333333333333,0.0,63650.048715000004,0.0,0.3333333333333333,3.0,16387.2925,916,1.1339285714285714,57.0,56,0.6286969696969698,0
77,194.5,8.333333333333334,0.3333333333333333,1.0,14003.99965151515,0.0,0.25,12.0,10874.76,1007,7.78,25.9,25,0.5990467171717171,0
14,146.9,0.0,0.25,2.0,16268.788636363635,1.0,0.25,8.0,2651.21,977,3.9702702702702704,14.9,37,0.8778409090909091,0
31,222.1,11.2,0.6,8.0,63650.048715000004,0.0,0.4,5.0,16387.2925,705,2.2896907216494844,84.7,71,0.6129060606060606,0
29,104.6,0.0,0.5714285714285714,1.0,23164.107272727277,1.0,0.1428571428571428,7.0,4681.46,1219,5.811111111111111,36.4,18,0.8530844155844156,0
33,173.2,8.0,0.2,4.5,63650.048715000004,0.0,0.4,10.0,16387.2925,62,2.749206349206349,35.3,63,0.6066666666666667,0
24,177.6,0.25,0.2142857142857142,5.0,63650.048715000004,0.75,0.2142857142857142,14.0,16387.2925,1007,1.793939393939394,10.1,71,0.8657294372294373,0
41,263.8,5.6,0.4545454545454545,7.0,39124.66332218182,0.0,0.3636363636363636,11.0,16387.2925,246,2.7195876288659795,12.7,71,0.6038393939393939,0
79,142.2,2.2857142857142856,0.5,9.0,6957.604876623376,0.5714285714285714,0.0,4.0,907.15,307,2.091176470588235,80.3,68,0.8655768398268399,0
78,222.0,14.5,0.5555555555555556,6.0,63650.048715000004,0.0,0.2222222222222222,9.0,16387.2925,854,3.1714285714285717,73.6,70,0.6672676767676767,0
12,245.0,7.4,0.0,6.0,49536.599249454535,0.0,0.0,2.0,16387.2925,885,2.752808988764045,33.9,71,0.7108121212121212,0
48,211.6,7.75,0.3636363636363636,8.0,53824.68882,0.0,0.2727272727272727,11.0,16387.2925,946,4.232,88.5,50,0.7168333333333333,0
63,165.3,0.0,0.5,8.0,63650.048715000004,1.0,0.4,10.0,16387.2925,701,3.306,63.8,50,0.9210227272727272,0
61,147.9,5.5,0.375,0.0,63650.048715000004,0.5,0.25,8.0,16387.2925,793,5.916,82.4,25,0.7326344696969697,0
90,126.5,0.0,0.4545454545454545,7.5,20175.842727272728,1.0,0.2727272727272727,11.0,2386.39,154,3.8333333333333335,51.2,33,0.9261363636363636,0
30,119.8,1.28125,0.5,3.0,14059.056620596592,0.875,0.375,8.0,2723.54,1189,1.3021739130434782,75.8,71,0.8373503787878788,0
56,177.9,5.5,0.4285714285714285,8.0,63650.048715000004,0.5,0.1428571428571428,14.0,16387.2925,185,2.22375,20.1,71,0.8268917748917749,1
79,143.3,5.666666666666667,0.1666666666666666,2.0,32994.33471515152,0.0,0.1666666666666666,6.0,16387.2925,188,2.7037735849056608,92.5,53,0.5931464646464647,0
1,152.6,0.4634146341463415,0.2,7.0,23524.181687627493,0.951219512195122,0.2,10.0,2639.66,246,4.488235294117647,11.8,34,0.9299172209903918,0
89,124.5,10.25,0.4666666666666667,5.0,42536.84575636363,0.0,0.5333333333333333,15.0,16387.2925,1038,2.146551724137931,33.8,58,0.6233484848484849,0
40,63.0,8.0,0.3333333333333333,5.5,56088.36375757575,0.0,0.4444444444444444,9.0,16387.2925,793,2.863636363636364,61.1,22,0.6789191919191919,0
76,271.9,1.75,0.5,6.0,63650.048715000004,0.5,0.0,2.0,16387.2925,1189,10.07037037037037,74.2,27,0.8186287878787879,0
78,282.8,4.0,0.3076923076923077,9.5,63650.048715000004,0.3333333333333333,0.4615384615384615,13.0,16387.2925,1219,3.8739726027397263,46.2,71,0.8022412587412587,0
46,176.9,2.0,0.6923076923076923,0.0,8177.282707692308,0.75,0.3846153846153846,13.0,2863.04,32,3.4686274509803923,68.6,51,0.7637226107226107,0
83,280.9,3.0,0.3571428571428571,9.5,60763.70434909092,0.0,0.2142857142857142,14.0,16387.2925,154,6.532558139534883,41.2,43,0.670603896103896,0
87,94.0,0.3846153846153846,0.25,6.0,35616.483256993,0.9487179487179488,0.5,4.0,4842.67,1431,1.649122807017544,39.7,57,0.8963884032634033,1
76,211.7,7.25,0.2,3.0,36494.45403927272,0.0,0.2,5.0,16387.2925,1038,9.204347826086956,75.8,23,0.586121212121212,0
52,96.3,0.7441860465116279,0.3333333333333333,5.5,27652.22158604652,0.9302325581395348,0.0666666666666666,15.0,3450.9500000000003,1342,4.585714285714285,86.4,21,0.9079256518675124,0
61,102.3,2.75,0.2222222222222222,5.0,63650.048715000004,0.25,0.1111111111111111,9.0,16387.2925,215,1.2629629629629628,39.3,71,0.7593333333333333,0
55,267.1,0.4,0.3846153846153846,3.0,18584.388386013987,0.9333333333333332,0.3846153846153846,13.0,3281.92,462,3.986567164179105,33.6,67,0.8579776223776224,1
43,258.3,2.111111111111111,0.6666666666666666,0.0,9595.455015151514,0.7222222222222222,0.3333333333333333,12.0,3195.15,32,3.22875,47.6,71,0.7626784511784511,0
45,114.0,0.0,0.3076923076923077,1.0,63650.048715000004,1.0,0.0769230769230769,13.0,16387.2925,32,4.56,83.4,25,0.8736888111888111,0
10,152.0,1.1538461538461535,0.6363636363636364,7.0,19170.622888111888,0.8461538461538461,0.3636363636363636,11.0,2844.07,763,1.6344086021505375,30.3,71,0.8695629370629371,0
45,248.5,0.7105263157894737,0.0,10.0,12788.23376842105,0.9210526315789472,0.0,3.0,1114.98,1038,5.177083333333333,73.4,48,0.9823157894736844,0
70,287.3,11.5,1.0,7.0,63650.048715000004,0.0,0.0,2.0,16387.2925,763,2.961855670103093,14.2,71,0.6127424242424242,0
4,183.2,1.5,0.4166666666666667,1.0,63650.048715000004,0.75,0.25,12.0,16387.2925,793,3.105084745762712,47.6,59,0.802060606060606,0
14,141.4,9.5,0.3333333333333333,9.0,59455.414836363634,0.0,0.0,6.0,16387.2925,123,2.8857142857142857,14.1,49,0.6524696969696969,0
60,250.0,0.0,0.2666666666666666,1.0,63650.048715000004,1.0,0.0666666666666666,15.0,16387.2925,551,4.62962962962963,58.2,54,0.8768939393939394,0
48,206.0,0.7692307692307693,0.5,1.5,24885.53907167832,0.8846153846153846,0.0,2.0,4528.53,642,2.641025641025641,16.9,71,0.8470308857808858,0
70,146.9,2.6666666666666665,0.2,4.5,32416.979,0.0,0.3,10.0,12804.6,946,8.161111111111111,87.6,18,0.6991388888888889,0
61,90.1,8.25,0.5,6.0,46373.921999999984,0.0,0.5,4.0,16387.2925,398,1.2871428571428571,21.1,70,0.5800454545454545,1
83,89.7,4.0,0.25,10.0,63650.048715000004,0.0,0.25,4.0,16387.2925,1097,1.95,45.1,46,0.7580833333333333,0
20,139.3,0.0,0.25,8.5,21763.855909090908,1.0,0.25,4.0,2247.91,1097,2.9020833333333336,31.9,48,0.9517045454545454,0
32,88.3,1.1176470588235294,0.0,2.0,25545.192669518718,0.8529411764705882,0.0,1.0,3639.97,459,0.9103092783505154,38.4,71,0.876698752228164,0
20,210.3,9.333333333333334,0.25,5.0,33680.358981818186,0.0,0.1666666666666666,12.0,16387.2925,428,3.2353846153846155,56.2,65,0.6522512626262627,0
32,220.1,8.0,0.1,9.0,27445.27205127273,0.0,0.2,10.0,12521.64,854,2.3666666666666667,83.7,71,0.6885530303030303,0
80,119.5,0.8157894736842105,0.3333333333333333,5.0,9819.112710685808,0.9210526315789472,0.0,3.0,1242.74,1431,2.0964912280701755,45.2,57,0.9043835725677832,0
80,253.6,5.666666666666667,0.5,5.0,23000.327432727277,0.0,0.0,2.0,16121.04,1372,8.453333333333333,87.1,30,0.616820707070707,0
25,260.0,7.0,0.0,4.0,34232.11985454545,0.0,0.0,1.0,12360.6,398,3.466666666666667,90.2,71,0.7131515151515151,0
7,114.3,0.0,0.0,4.5,22783.12,1.0,0.3333333333333333,3.0,2847.89,336,1.4653846153846153,42.6,71,0.9166666666666666,0
19,277.1,3.2,0.0,6.5,8360.814763636363,0.6,0.5,4.0,1249.85,276,4.696610169491525,38.0,59,0.8404439393939394,0
80,232.9,1.3461538461538465,0.3333333333333333,4.0,9371.673679098678,0.8076923076923077,0.2222222222222222,9.0,1483.25,185,3.19041095890411,61.7,71,0.8550446775446775,0
49,58.8,3.5,0.6666666666666666,10.0,33301.9593,0.6666666666666666,0.1666666666666666,6.0,4327.74,1372,5.345454545454545,19.5,11,0.8719166666666667,0
24,219.4,11.666666666666666,0.6666666666666666,5.0,18969.91693333333,0.0,0.4444444444444444,9.0,14841.72,1097,15.671428571428573,28.3,14,0.5969444444444445,0
77,299.4,0.0,0.3333333333333333,4.5,63650.048715000004,1.0,0.0,3.0,16387.2925,32,9.98,52.8,30,0.9166666666666669,0
75,104.9,0.0,0.3076923076923077,5.0,63650.048715000004,1.0,0.5384615384615384,13.0,16387.2925,520,1.0595959595959596,53.4,71,0.8902972027972028,0
29,64.0,0.2702702702702703,0.1666666666666666,0.5,6543.33463063063,0.945945945945946,0.1666666666666666,12.0,1158.02,307,1.0666666666666669,92.5,60,0.8596805896805897,0
73,172.9,15.0,0.3333333333333333,1.0,63650.048715000004,0.0,0.1666666666666666,12.0,16387.2925,1431,1.82,60.1,71,0.6264772727272727,0
56,126.0,0.6382978723404256,0.1666666666666666,8.5,46769.85513346229,0.9148936170212766,0.1666666666666666,6.0,4819.04,1097,1.75,31.7,71,0.943397807865893,0
14,141.2,5.5,0.3125,8.0,63650.048715000004,0.25,0.4375,16.0,16387.2925,1281,1.9342465753424656,36.6,71,0.7657310606060607,0
13,159.8,0.0555555555555555,0.375,8.5,7932.603466666666,0.9444444444444444,0.25,16.0,877.03,854,2.3159420289855075,79.6,69,0.932632786195286,0
25,70.5,1.7826086956521738,0.2857142857142857,7.0,37558.28696408809,0.8260869565217391,0.1428571428571428,14.0,4591.11,276,0.9791666666666666,75.7,71,0.8995871447393187,1
22,278.7,0.0,0.4444444444444444,6.0,63650.048715000004,1.0,0.3333333333333333,9.0,16387.2925,885,4.723728813559322,37.8,59,0.9059343434343434,0
38,102.6,8.2,0.4,0.5,29483.200112290902,0.0,0.3,10.0,16387.2925,1158,1.368,33.7,71,0.5784287878787878,0
84,144.6,3.25,0.4285714285714285,4.0,33095.34954,0.0,0.3571428571428571,14.0,16387.2925,367,1.606666666666667,23.3,71,0.6440443722943723,1
1,252.4,2.5,0.3333333333333333,7.5,18601.06721436588,0.7222222222222222,0.4444444444444444,9.0,2652.956666666667,673,6.0095238095238095,28.3,42,0.8607575757575758,0
79,276.6,4.75,0.5,5.5,63650.048715000004,0.0,0.0,2.0,16387.2925,428,6.01304347826087,86.2,46,0.7049469696969697,0
90,127.6,3.333333333333333,0.1666666666666666,4.0,63650.048715000004,0.3333333333333333,0.0,6.0,16387.2925,854,7.975,92.7,16,0.7791792929292929,0
88,187.6,7.0,0.1428571428571428,4.0,63650.048715000004,0.25,0.2857142857142857,7.0,16387.2925,93,2.4363636363636365,48.4,71,0.736365800865801,1
89,188.0,0.52,0.5833333333333334,4.5,26534.62333333333,0.88,0.3333333333333333,12.0,4533.25,1219,2.088888888888889,48.4,71,0.8548216666666666,0
36,152.6,15.0,0.1818181818181818,4.5,63650.048715000004,0.0,0.1818181818181818,11.0,16387.2925,1250,1.5571428571428572,30.5,71,0.6747727272727273,0
14,250.3,0.7222222222222222,0.4,5.0,29571.732247676773,0.8888888888888888,0.2,5.0,4211.54,977,3.850769230769231,72.2,65,0.88153367003367,0
63,82.2,0.4583333333333333,0.0,3.0,15981.528441666673,0.9375,0.5,2.0,2476.76,154,2.283333333333333,14.6,36,0.8754823232323232,0
14,127.7,4.4,0.5555555555555556,7.0,25485.121437575755,0.0,0.2222222222222222,9.0,12928.92,336,1.877941176470588,74.3,68,0.6575646464646464,0
52,136.6,0.5,0.2,3.0,63650.048715000004,0.75,0.4,5.0,16387.2925,793,6.209090909090909,52.6,22,0.8316212121212121,0
61,286.6,0.625,0.1818181818181818,3.0,25079.821875,0.75,0.2727272727272727,11.0,4223.97,1007,28.660000000000004,23.9,10,0.8403787878787878,1
79,100.5,0.1481481481481481,0.4166666666666667,5.5,15525.253698316496,0.925925925925926,0.3333333333333333,12.0,2212.19,1097,2.9558823529411766,84.5,34,0.8867787598204265,0
71,79.4,5.2,0.3125,1.0,19697.187796363636,0.6,0.1875,16.0,4603.32,1158,1.0447368421052632,52.0,71,0.772610606060606,0
14,77.2,9.0,0.4375,7.5,12407.717878977272,0.0,0.3125,16.0,4053.455,520,1.087323943661972,63.0,71,0.6707159090909091,0
31,167.5,9.0,0.5,1.5,31584.181745454545,0.0,0.0,2.0,16387.2925,154,2.7916666666666665,45.6,60,0.5681590909090909,0
74,138.3,14.0,0.5,5.0,41620.7148,0.0,0.0,2.0,16387.2925,642,2.88125,83.1,48,0.6689166666666666,0
2,54.2,0.0,0.4,2.5,37483.85454545455,1.0,0.4,5.0,9720.0,398,2.580952380952381,68.7,21,0.8647727272727272,0
50,225.3,8.6,0.4615384615384615,4.0,14336.727212307696,0.2,0.4615384615384615,13.0,4434.18,673,5.928947368421053,34.4,38,0.6911925407925408,1
24,165.0,1.088235294117647,0.4285714285714285,2.0,9783.864235294115,0.8823529411764706,0.4285714285714285,7.0,2068.36,367,3.5106382978723403,15.4,47,0.8290881079704608,1
22,188.3,7.5,0.5,5.5,63650.048715000004,0.0,0.0,4.0,16387.2925,642,6.7250000000000005,81.5,28,0.6676136363636364,0
86,234.7,0.1428571428571428,0.2727272727272727,5.0,17818.68994285714,0.8571428571428571,0.4545454545454545,11.0,2708.97,93,4.993617021276595,46.8,47,0.8687748917748918,1
7,216.0,0.2285714285714285,0.6666666666666666,7.0,12591.178226839827,0.9714285714285714,0.0,3.0,1529.65,276,3.857142857142857,59.3,56,0.9179186147186148,0
31,57.8,9.0,0.4166666666666667,2.0,63650.048715000004,0.0,0.1666666666666666,12.0,16387.2925,489,0.9475409836065574,37.2,61,0.6486325757575757,0
50,297.0,0.2142857142857142,0.3125,2.0,15669.600603896104,0.9285714285714286,0.1875,16.0,2652.07,1311,7.071428571428571,47.1,42,0.8629837662337662,1
49,267.8,0.0909090909090909,0.5,1.0,5547.731326942148,0.9090909090909092,0.3,10.0,1239.76,732,3.618918918918919,60.2,71,0.8293030303030302,0
38,201.4,8.4,0.3,10.0,59995.8503424,0.0,0.3,10.0,16387.2925,1007,3.72962962962963,90.2,54,0.7161000000000001,0
61,221.7,4.75,0.3076923076923077,8.0,63650.048715000004,0.25,0.2307692307692307,13.0,16387.2925,93,4.183018867924528,69.0,53,0.7809522144522144,0
30,113.1,1.0740740740740742,0.7,0.5,19452.32397818182,0.925925925925926,0.1,10.0,4606.38,1097,2.3081632653061224,72.9,49,0.8243664421997755,1
84,255.9,1.625,0.25,8.5,35820.2077409091,0.625,0.25,4.0,4615.06,1158,3.458108108108108,67.1,71,0.8723712121212122,1
79,64.8,6.0,0.0,8.0,29024.505949090915,0.0,0.9333333333333333,1.0,16387.2925,701,1.1172413793103448,80.0,58,0.6387727272727273,0
85,276.8,1.1923076923076923,0.3333333333333333,3.5,33153.22653837189,0.8461538461538461,0.0,3.0,4859.848076923077,459,4.613333333333333,45.2,60,0.8713543123543124,0
4,277.8,0.0,0.4666666666666667,8.5,31787.194909090915,1.0,0.1333333333333333,15.0,3388.1700000000005,612,15.433333333333334,57.2,18,0.9454545454545454,0
53,92.1,0.0625,0.3333333333333333,10.0,24299.4331,0.9791666666666666,0.25,12.0,2396.64,1466,1.535,70.0,60,0.9592083333333334,1
16,96.8,0.0,0.5,3.5,6635.761363636364,1.0,0.25,4.0,1069.5,1462,8.066666666666666,42.1,12,0.8792613636363636,0
67,148.9,1.2,0.625,2.5,9282.997627272724,0.8666666666666667,0.25,8.0,1898.54,612,1.7726190476190478,10.6,71,0.8302185606060606,0
51,63.1,7.75,0.5,8.0,63650.048715000004,0.0,0.3571428571428571,14.0,16387.2925,398,1.971875,68.8,32,0.6430346320346321,0
84,159.5,0.5789473684210527,0.2,10.0,26784.49287789474,0.868421052631579,0.2,15.0,2665.71,1219,2.3115942028985508,15.2,69,0.947140350877193,0
36,119.3,0.4772727272727273,0.3333333333333333,7.0,30324.22811900826,0.9090909090909092,0.3333333333333333,12.0,3811.08,1462,1.4728395061728394,46.5,71,0.9047878787878788,0
1,163.4,9.4,0.4444444444444444,10.0,24534.010517333325,0.0,0.3333333333333333,9.0,16387.2925,1342,2.122077922077922,79.3,71,0.6303222222222221,0
34,141.7,4.5,0.3333333333333333,3.0,63650.048715000004,0.25,0.3333333333333333,3.0,16387.2925,1372,3.014893617021277,17.0,47,0.7167878787878788,0
64,231.6,1.5555555555555556,0.25,0.0,5685.041927272729,0.8518518518518519,0.25,4.0,1230.6900000000005,1342,5.263636363636364,20.1,44,0.8213358585858586,0
14,58.4,2.2857142857142856,0.3333333333333333,5.0,5575.930085714286,0.7619047619047619,0.1111111111111111,9.0,840.11,1097,1.1450980392156862,64.9,51,0.8560079365079365,0
35,87.8,0.4791666666666667,0.3333333333333333,9.0,16393.552802840906,0.9166666666666666,0.25,9.0,1724.1899999999998,1219,1.0578313253012048,41.4,71,0.9394419191919192,0
91,122.9,1.1666666666666667,0.2666666666666666,7.0,24272.57461151516,0.75,0.3333333333333333,15.0,3268.34,701,1.4290697674418604,66.8,71,0.8752979797979799,1
30,190.3,10.4,0.5714285714285714,5.5,39351.96095999999,0.0,0.1428571428571428,7.0,16387.2925,1128,11.194117647058825,32.3,17,0.5804874458874458,1
71,143.5,0.9285714285714286,0.1428571428571428,9.5,39309.82774548989,0.9285714285714286,0.2857142857142857,7.0,3929.408095238095,885,5.979166666666667,45.8,24,0.9507705627705628,0
66,144.4,4.333333333333333,0.0,6.0,63650.048715000004,0.0,0.9333333333333333,1.0,16387.2925,885,1.5695652173913044,64.9,71,0.6804898989898991,1
29,257.6,12.0,0.7777777777777778,9.0,36475.4432,0.0,0.3333333333333333,9.0,16387.2925,428,2.740425531914894,81.3,71,0.6071919191919192,1
42,118.1,1.4,0.2,8.0,7089.471917818184,0.75,0.2666666666666666,15.0,861.24,1158,4.724,88.9,25,0.8943727272727273,0
45,102.0,0.6190476190476191,0.0,1.0,19198.523943434346,0.9285714285714286,0.6666666666666666,6.0,3927.62,459,8.5,77.7,12,0.8401240981240982,0
48,260.0,0.7894736842105263,0.5454545454545454,10.0,19508.96084210526,0.9210526315789472,0.1818181818181818,11.0,2080.08,428,8.96551724137931,19.0,29,0.9366507177033494,0
27,61.9,3.5,0.5,7.0,63650.048715000004,0.0,0.0,2.0,16387.2925,154,1.4068181818181815,43.1,44,0.6653257575757576,0
79,232.4,0.5,0.0,1.0,63650.048715000004,0.75,0.0,2.0,16387.2925,763,12.911111111111111,41.5,18,0.8463939393939394,0
21,74.3,0.0,0.1428571428571428,5.5,42769.343766233775,1.0,0.1428571428571428,7.0,4922.63,854,1.218032786885246,58.5,61,0.9310064935064936,0
76,257.8,6.0,0.3333333333333333,9.0,63650.048715000004,0.0,0.1666666666666666,6.0,16387.2925,489,2.685416666666667,32.9,71,0.6693863636363636,0
11,125.7,1.137931034482759,0.1666666666666666,6.5,14667.667933542318,0.8275862068965517,0.5,6.0,2000.49,885,1.7957142857142858,26.5,70,0.8810433646812957,0
64,51.3,1.1666666666666667,0.4705882352941176,7.5,36580.719697504464,0.75,0.1764705882352941,17.0,4851.13,371,1.1930232558139535,91.5,43,0.8780386215092097,0
71,223.7,9.5,0.0,8.5,24024.245945454542,0.25,0.0,1.0,3825.24,1066,3.5507936507936506,76.1,63,0.8076212121212121,0
20,83.5,8.75,0.6,10.0,47318.36928,0.0,0.2,10.0,16387.2925,1038,0.8882978723404256,24.2,71,0.6366666666666667,0
67,110.3,9.333333333333334,0.3333333333333333,8.0,63650.048715000004,0.0,0.25,12.0,16387.2925,428,1.1734042553191488,14.3,71,0.715925505050505,0
